row_id,branch_schema,census_id,metric_control_id,group_source_lock,trace_source_lock,field_b,base_bundle,tensor_regime,primitive_axis_owner_id,canonical_primitive_word,inverse_pair_definition,branch_primitive_word,branch_group_element_word,gamma_primitivity_status,owner_credit_status,owner_counting_convention,source_k,absolute_repetition_index,source_k_class,signed_k_partner_row_id,field_sign_partner_row_id,primitive_geodesic_length_decimal,primitive_period_trace_clock_decimal,absolute_total_trace_clock_period_decimal,signed_trace_time_decimal,primitive_period_physical_clock_decimal,absolute_total_physical_period_decimal,project_action_per_N_decimal,poincare_multiplier_N_to_k_decimal,poincare_multiplier_N_to_minus_k_decimal,stability_determinant_sqrt_abs_decimal,signed_trace_stability_denominator_decimal,maslov_index,connection_holonomy_status,trace_owner_status,enumeration_completeness,full_gamma_conjugacy_completeness,arithmetic_label,target_data_used,zero_field_status,odd_N_status,full_all_N_status,fixed_operator_status,formal_route_a_tuple,route_b_invocation_allowed
B28R5-P-C0079-KN3,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0079,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0079,f2*f3^-1*f3^-1,{f2*f3^-1*f3^-1;f3*f3*f2^-1},f3*f3*f2^-1,(f2*f3^-1*f3^-1)^(-3),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-3,3,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0079-KP3,B28R5-M-C0079-KP3,5.828070775441806617605774604609108218346148738026725586961514877437812,7.524007017934754369662066967332227355754942309414751001143573826713895,22.57202105380426310898620090199668206726482692824425300343072148014168,-22.57202105380426310898620090199668206726482692824425300343072148014168,6.729676462115036041854508498646963016095762056491861547539594312300551,20.18902938634510812556352549594088904828728616947558464261878293690165,-15.14177203975883109417264412195566678621546462710668848196408720267624,2.550956578439560830563855052687807242052974185075122929237369604385775e-8,39200980.85760861755260805271399739423911684023277694406318058681261658,6261.068507659746335909128224609935546851055196322302616062989336557942,-6261.068507659746335909128224609935546851055196322302616062989336557942,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0079-KN4,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0079,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0079,f2*f3^-1*f3^-1,{f2*f3^-1*f3^-1;f3*f3*f2^-1},f3*f3*f2^-1,(f2*f3^-1*f3^-1)^(-4),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-4,4,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0079-KP4,B28R5-M-C0079-KP4,5.828070775441806617605774604609108218346148738026725586961514877437812,7.524007017934754369662066967332227355754942309414751001143573826713895,30.09602807173901747864826786932890942301976923765900400457429530685558,-30.09602807173901747864826786932890942301976923765900400457429530685558,6.729676462115036041854508498646963016095762056491861547539594312300551,26.91870584846014416741803399458785206438304822596744619015837724920221,-20.18902938634510812556352549594088904828728616947558464261878293690165,7.509380115572568151119245539771454292611436129023918491485372967387516e-11,13316678402.33911159098690881721548895305354245842701609104756794855305,115397.9133274909420754068813919265133860348368060709246457652208624630,-115397.9133274909420754068813919265133860348368060709246457652208624630,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KP1,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f0*f1*f2^-1*f3,(f0*f1*f2^-1*f3)^(1),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,1,1,SIGNED_K_PRIMITIVE_BRANCH,B28R5-P-C0143-KN1,B28R5-M-C0143-KN1,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,5.654458719059740600068819662592085419116610580364644281874022806583873,5.654458719059740600068819662592085419116610580364644281874022806583873,4.240844039294805450051614746944064064337457935273483211405517104937904,133.8747813271790527605755476060546753154767140923050217533014194429196,0.007469666729509581905511156010832455867535925788485759179207980635522575,11.48399978204060061111900369210762282149216246870954573858181758667726,11.48399978204060061111900369210762282149216246870954573858181758667726,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KP2,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f0*f1*f2^-1*f3,(f0*f1*f2^-1*f3)^(2),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,2,2,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0143-KN2,B28R5-M-C0143-KN2,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,12.64375407178396571229772442282458683556806565631057450436996088552954,12.64375407178396571229772442282458683556806565631057450436996088552954,5.654458719059740600068819662592085419116610580364644281874022806583873,11.30891743811948120013763932518417083823322116072928856374804561316775,8.481688078589610900103229493888128128674915870546966422811034209875809,17922.45707540000917926512630473876572250594189543478338169219037877199,0.00005579592104994237345185388130331149910695355960995525244113729099149454,133.8673116604495431786700364500438428596091781665165359941222114622841,133.8673116604495431786700364500438428596091781665165359941222114622841,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KP3,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f0*f1*f2^-1*f3,(f0*f1*f2^-1*f3)^(3),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,3,3,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0143-KN3,B28R5-M-C0143-KN3,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,18.96563110767594856844658663423688025335209848446586175655494132829432,18.96563110767594856844658663423688025335209848446586175655494132829432,5.654458719059740600068819662592085419116610580364644281874022806583873,16.96337615717922180020645898777625625734983174109393284562206841975162,12.72253211788441635015484424083219219301237380582044963421655131481371,2399365.021814929245343558653615874733367197641184541873335935305650652,4.167769351090978861089854757692893852246849321348228058383718845328935e-7,1548.987741015191515088445418939988000207849325654650703236557449614023,1548.987741015191515088445418939988000207849325654650703236557449614023,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KP4,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f0*f1*f2^-1*f3,(f0*f1*f2^-1*f3)^(4),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,4,4,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0143-KN4,B28R5-M-C0143-KN4,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,25.28750814356793142459544884564917367113613131262114900873992177105909,25.28750814356793142459544884564917367113613131262114900873992177105909,5.654458719059740600068819662592085419116610580364644281874022806583873,22.61783487623896240027527865036834167646644232145857712749609122633549,16.96337615717922180020645898777625625734983174109393284562206841975162,321214467.6195558503151304198257641554522382170364784073886379437279455,3.113184805811402449838513595490330252393650821376108431725611821633504e-9,17922.45701960408812932275285288488441919444278848122377173693793763470,17922.45701960408812932275285288488441919444278848122377173693793763470,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KN1,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f3^-1*f2*f1^-1*f0^-1,(f0*f1*f2^-1*f3)^(-1),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-1,1,SIGNED_K_PRIMITIVE_BRANCH,B28R5-P-C0143-KP1,B28R5-M-C0143-KP1,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,-6.321877035891982856148862211412293417784032828155287252184980442764772,5.654458719059740600068819662592085419116610580364644281874022806583873,5.654458719059740600068819662592085419116610580364644281874022806583873,-4.240844039294805450051614746944064064337457935273483211405517104937904,0.007469666729509581905511156010832455867535925788485759179207980635522575,133.8747813271790527605755476060546753154767140923050217533014194429196,11.48399978204060061111900369210762282149216246870954573858181758667726,-11.48399978204060061111900369210762282149216246870954573858181758667726,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KN2,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f3^-1*f2*f1^-1*f0^-1,(f0*f1*f2^-1*f3)^(-2),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-2,2,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0143-KP2,B28R5-M-C0143-KP2,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,12.64375407178396571229772442282458683556806565631057450436996088552954,-12.64375407178396571229772442282458683556806565631057450436996088552954,5.654458719059740600068819662592085419116610580364644281874022806583873,11.30891743811948120013763932518417083823322116072928856374804561316775,-8.481688078589610900103229493888128128674915870546966422811034209875809,0.00005579592104994237345185388130331149910695355960995525244113729099149454,17922.45707540000917926512630473876572250594189543478338169219037877199,133.8673116604495431786700364500438428596091781665165359941222114622841,-133.8673116604495431786700364500438428596091781665165359941222114622841,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KN3,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f3^-1*f2*f1^-1*f0^-1,(f0*f1*f2^-1*f3)^(-3),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-3,3,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0143-KP3,B28R5-M-C0143-KP3,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,18.96563110767594856844658663423688025335209848446586175655494132829432,-18.96563110767594856844658663423688025335209848446586175655494132829432,5.654458719059740600068819662592085419116610580364644281874022806583873,16.96337615717922180020645898777625625734983174109393284562206841975162,-12.72253211788441635015484424083219219301237380582044963421655131481371,4.167769351090978861089854757692893852246849321348228058383718845328935e-7,2399365.021814929245343558653615874733367197641184541873335935305650652,1548.987741015191515088445418939988000207849325654650703236557449614023,-1548.987741015191515088445418939988000207849325654650703236557449614023,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0143-KN4,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0143,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0143,f0*f1*f2^-1*f3,{f0*f1*f2^-1*f3;f3^-1*f2*f1^-1*f0^-1},f3^-1*f2*f1^-1*f0^-1,(f0*f1*f2^-1*f3)^(-4),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,-4,4,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0143-KP4,B28R5-M-C0143-KP4,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,25.28750814356793142459544884564917367113613131262114900873992177105909,-25.28750814356793142459544884564917367113613131262114900873992177105909,5.654458719059740600068819662592085419116610580364644281874022806583873,22.61783487623896240027527865036834167646644232145857712749609122633549,-16.96337615717922180020645898777625625734983174109393284562206841975162,3.113184805811402449838513595490330252393650821376108431725611821633504e-9,321214467.6195558503151304198257641554522382170364784073886379437279455,17922.45701960408812932275285288488441919444278848122377173693793763470,-17922.45701960408812932275285288488441919444278848122377173693793763470,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0158-KP1,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0158,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0158,f0*f1^-1*f0*f3,{f0*f1^-1*f0*f3;f3^-1*f0^-1*f1*f0^-1},f0*f1^-1*f0*f3,(f0*f1^-1*f0*f3)^(1),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,1,1,SIGNED_K_PRIMITIVE_BRANCH,B28R5-P-C0158-KN1,B28R5-M-C0158-KN1,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,6.321877035891982856148862211412293417784032828155287252184980442764772,5.654458719059740600068819662592085419116610580364644281874022806583873,5.654458719059740600068819662592085419116610580364644281874022806583873,4.240844039294805450051614746944064064337457935273483211405517104937904,133.8747813271790527605755476060546753154767140923050217533014194429196,0.007469666729509581905511156010832455867535925788485759179207980635522575,11.48399978204060061111900369210762282149216246870954573858181758667726,11.48399978204060061111900369210762282149216246870954573858181758667726,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
B28R5-P-C0158-KP2,p28_round5_proved_owner_signed_k_ledger/1.0,B28R5-C0158,BOLZA_ARITHMETIC_CURVATURE_MINUS_1,Ebbens-Iordanov-Teillaud-Vegter_JoCG_2022_doi:10.20382/jocg.v13i1a5_equations_5-6_Theorem_2,Kordyukov-Taimanov_arXiv:2202.06055v3_Theorem_3_equations_19_and_22-23,+1/2,L,SOURCE_COMPATIBLE_EVEN_N_EQUALS_2m,BOLZA_MARKED_AXIS_INVPAIR_0158,f0*f1^-1*f0*f3,{f0*f1^-1*f0*f3;f3^-1*f0^-1*f1*f0^-1},f0*f1^-1*f0*f3,(f0*f1^-1*f0*f3)^(2),PROVED_BY_EXACT_LENGTH_LT_2_BOLZA_SYSTOLE,MINTED_ONCE_PER_INVERSE_PAIRED_AXIS_PER_FIELD,INVERSE_PAIRED_AXIS_OWNER;EQ19_SIGNED_K_BRANCHES;NO_ORIENTATION_OWNER_CREDIT,2,2,SIGNED_K_REPETITION_BRANCH,B28R5-P-C0158-KN2,B28R5-M-C0158-KN2,4.896904895356151580010619827271738280630497219493355211512821935593504,6.321877035891982856148862211412293417784032828155287252184980442764772,12.64375407178396571229772442282458683556806565631057450436996088552954,12.64375407178396571229772442282458683556806565631057450436996088552954,5.654458719059740600068819662592085419116610580364644281874022806583873,11.30891743811948120013763932518417083823322116072928856374804561316775,8.481688078589610900103229493888128128674915870546966422811034209875809,17922.45707540000917926512630473876572250594189543478338169219037877199,0.00005579592104994237345185388130331149910695355960995525244113729099149454,133.8673116604495431786700364500438428596091781665165359941222114622841,133.8673116604495431786700364500438428596091781665165359941222114622841,0,NOT_SEPARATELY_LIFTED;EVEN_N_TOTAL_ACTION_SOURCE_BOUND,PROVED_SOURCE_COMPATIBLE_INVERSE_PAIRED_AXIS_SIGNED_K_EVEN_SUBTYPE,ALL_EXACTLY_PRIMITIVITY_CERTIFIED_OWNERS_INSIDE_MARKED_LENGTH_LE_4_CENSUS,NOT_ESTABLISHED,NONE,false,OPEN_NOT_IN_LEDGER,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED,OPEN_NOT_ESTABLISHED_NO_CREDIT_TRANSFER,UNASSIGNED,false
