word,hecke_prime,a_p,hecke_cycle_degree_d,primitive_owner_count_at_degree,base_alpha_period_squared,quadratic_alpha_moment_Q_d,required_Q_d_lambda_a_p,lambda_a_p_moment_residual,lambda_a_p_moment_status,required_Q_d_lambda_a_p_squared,lambda_a_p_squared_moment_residual,lambda_a_p_squared_moment_status,required_Q_d_lambda_a_p_squared_minus_p,lambda_a_p_squared_minus_p_moment_residual,lambda_a_p_squared_minus_p_moment_status,secondary_control_role,quadratic_moment_criterion_scope,period_evidence_token
LLRRRLRR,7,-2,3,2,0.40272306451744727,5.23539983872681,0.0,5.23539983872681,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.23539983872681,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.23539983872681,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,13,4,1,0,0.40272306451744727,0,1.610892258069789,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,6.443569032279156,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.2081691935523418,1.2081691935523418,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,13,4,7,2,0.40272306451744727,23.357937742011988,0.0,23.357937742011988,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,23.357937742011988,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,23.357937742011988,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,2,-2,1,0,1.610892258069789,0,-3.221784516139578,3.221784516139578,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,6.443569032279156,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,3.221784516139578,3.221784516139578,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,2,-2,3,1,1.610892258069789,6.443569032279156,0.0,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,3,-1,1,1,1.610892258069789,1.6108922580697902,-1.610892258069789,3.2217845161395795,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.610892258069789,1.1102230246251565e-15,PASS_NUMERICAL_OBSERVATION,-3.221784516139578,4.832676774209368,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,3,-1,3,1,1.610892258069789,6.443569032279154,0.0,6.443569032279154,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,6.443569032279154,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,6.443569032279154,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,5,1,1,0,1.610892258069789,0,1.610892258069789,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.610892258069789,1.610892258069789,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-6.443569032279156,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,5,1,3,2,1.610892258069789,20.941599354907208,0.0,20.941599354907208,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,20.941599354907208,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,20.941599354907208,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,7,-2,1,1,1.610892258069789,1.610892258069789,-3.221784516139578,4.832676774209367,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,6.443569032279156,4.832676774209367,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-4.832676774209367,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,7,-2,7,1,1.610892258069789,14.498030322628097,0.0,14.498030322628097,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,14.498030322628097,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,14.498030322628097,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,13,4,1,0,1.610892258069789,0,6.443569032279156,6.443569032279156,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,25.774276129116625,25.774276129116625,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,4.832676774209367,4.832676774209367,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,13,4,7,2,1.610892258069789,12.887138064558323,0.0,12.887138064558323,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,12.887138064558323,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,12.887138064558323,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,2,-2,1,1,0.4027230645174457,0.4027230645174492,-0.8054461290348914,1.2081691935523406,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697829,1.2081691935523335,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.8054461290348914,0.4027230645174422,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,2,-2,2,1,0.4027230645174457,3.624507580657016,0.0,3.624507580657016,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.624507580657016,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.624507580657016,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,3,-1,1,0,0.4027230645174457,0,-0.4027230645174457,0.4027230645174457,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.4027230645174457,0.4027230645174457,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-0.8054461290348914,0.8054461290348914,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,3,-1,2,2,0.4027230645174457,5.235399838726807,0.0,5.235399838726807,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726807,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726807,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,5,1,1,1,0.4027230645174457,0.40272306451744666,0.4027230645174457,9.43689570931383e-16,PASS_NUMERICAL_OBSERVATION,0.4027230645174457,9.43689570931383e-16,PASS_NUMERICAL_OBSERVATION,-1.6108922580697829,2.0136153225872295,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,5,1,5,1,0.4027230645174457,3.397340421899084e-31,0.0,3.397340421899084e-31,PASS_NUMERICAL_OBSERVATION,0.0,3.397340421899084e-31,PASS_NUMERICAL_OBSERVATION,0.0,3.397340421899084e-31,PASS_NUMERICAL_OBSERVATION,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,7,-2,1,2,0.4027230645174457,6.846292096796593,-0.8054461290348914,7.651738225831484,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697829,5.23539983872681,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.208169193552337,8.05446129034893,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,7,-2,3,2,0.4027230645174457,5.2353998387268135,0.0,5.2353998387268135,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.2353998387268135,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.2353998387268135,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,13,4,1,2,0.4027230645174457,6.846292096796608,1.6108922580697829,5.235399838726825,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,6.4435690322791315,0.40272306451747664,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.208169193552337,5.6381229032442715,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLLRLR,13,4,6,2,0.4027230645174457,55.17305983889015,0.0,55.17305983889015,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,55.17305983889015,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,55.17305983889015,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,2,-2,1,1,0.40272306451744755,0.40272306451744583,-0.8054461290348951,1.2081691935523409,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697902,1.2081691935523444,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.8054461290348951,0.40272306451744927,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,2,-2,2,1,0.40272306451744755,3.62450758065703,0.0,3.62450758065703,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.62450758065703,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.62450758065703,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,3,-1,1,0,0.40272306451744755,0,-0.40272306451744755,0.40272306451744755,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744755,0.40272306451744755,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-0.8054461290348951,0.8054461290348951,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,3,-1,2,2,0.40272306451744755,5.235399838726812,0.0,5.235399838726812,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726812,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726812,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,5,1,1,1,0.40272306451744755,0.4027230645174461,0.40272306451744755,1.4432899320127035e-15,PASS_NUMERICAL_OBSERVATION,0.40272306451744755,1.4432899320127035e-15,PASS_NUMERICAL_OBSERVATION,-1.6108922580697902,2.013615322587236,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,5,1,5,1,0.40272306451744755,3.1554436208840472e-30,0.0,3.1554436208840472e-30,PASS_NUMERICAL_OBSERVATION,0.0,3.1554436208840472e-30,PASS_NUMERICAL_OBSERVATION,0.0,3.1554436208840472e-30,PASS_NUMERICAL_OBSERVATION,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,7,-2,1,2,0.40272306451744755,6.846292096796603,-0.8054461290348951,7.651738225831497,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697902,5.235399838726813,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.2081691935523426,8.054461290348945,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,7,-2,3,2,0.40272306451744755,5.235399838726799,0.0,5.235399838726799,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726799,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,5.235399838726799,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,13,4,1,2,0.40272306451744755,6.846292096796585,1.6108922580697902,5.235399838726795,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,6.443569032279161,0.40272306451742423,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.2081691935523426,5.638122903244242,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRLRLLR,13,4,6,2,0.40272306451744755,55.17305983889028,0.0,55.17305983889028,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,55.17305983889028,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,55.17305983889028,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRRLRRR,2,-2,1,1,0.40272306451744583,0.4027230645174484,-0.8054461290348917,1.20816919355234,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,1.6108922580697833,1.2081691935523349,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.8054461290348917,0.4027230645174433,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRRLRRR,2,-2,2,1,0.40272306451744583,3.6245075806570233,0.0,3.6245075806570233,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.6245075806570233,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.6245075806570233,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRRLRRR,3,-1,1,1,0.40272306451744583,6.443569032279149,-0.40272306451744583,6.846292096796595,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744583,6.040845967761704,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-0.8054461290348917,7.249015161314041,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRRLRRR,3,-1,3,1,0.40272306451744583,3.6245075806570326,0.0,3.6245075806570326,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.6245075806570326,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.0,3.6245075806570326,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLLRRLRRR,5,1,1,2,0.40272306451744583,0.8054461290348918,0.40272306451744583,0.40272306451744594,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,0.40272306451744583,0.40272306451744594,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,-1.6108922580697833,2.416338387104675,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,A_P_SQUARED_MINUS_P_IS_AN_EXPLICIT_SECONDARY_NEGATIVE_CONTROL_NOT_THE_THEORETICAL_TARGET,NECESSARY_AND_SUFFICIENT_FOR_A_PREDECLARED_P_ONLY_SCALAR_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
