word,hecke_prime,a_p,frozen_s,zeta_repetition_cutoff_R,source_primitive_base_length,source_alpha_period,source_closed_control_period,output_primitive_owner_count,hecke_cycle_degree_pattern,degree_profile_type,hecke_degree_is_zeta_repetition,all_output_owners_primitive_exact,unweighted_output_alpha_period_sum,unweighted_expected_alpha_period_sum,unweighted_alpha_residual,ruelle_source_first_variation,ruelle_hecke_output_first_variation_one_sided,ruelle_naive_a_p_prediction,ruelle_naive_recurrence_residual,ruelle_naive_recurrence_status,selberg_source_first_variation,selberg_hecke_output_first_variation_one_sided,selberg_naive_a_p_prediction,selberg_naive_recurrence_residual,selberg_naive_recurrence_status,ruelle_closed_control_recurrence_residual,selberg_closed_control_recurrence_residual,canonical_inverse_paired_ruelle_first_variation,canonical_inverse_paired_selberg_first_variation,canonical_orientation_pairing_status,formal_no_implication_witness,analytic_evidence_token,finite_period_evidence_token
LLLRRLRRR,5,1,0.25,4,7.376507734722593,-0.6346046521397758,3.931452511334654,4,1|1|2|2,MIXED_DEGREES,false,true,-0.6346046521397756,-0.6346046521397758,2.220446049250313e-16,0.029788553828590858,0.05550651972673591,0.029788553828590858,0.025717965898145054,FAILS_NAIVE_HECKE_RECURRENCE,0.029804267849362534,0.05553794621409709,0.029804267849362534,0.025733678364734558,FAILS_NAIVE_HECKE_RECURRENCE,0.31363370211798014,0.3138253175468748,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRLRRR,5,1,0.5,4,7.376507734722593,-0.6346046521397758,3.931452511334654,4,1|1|2|2,MIXED_DEGREES,false,true,-0.6346046521397756,-0.6346046521397758,2.220446049250313e-16,0.008141175860891624,0.016083665152963958,0.008141175860891624,0.007942489292072334,FAILS_NAIVE_HECKE_RECURRENCE,0.00814614621123537,0.016093605775893707,0.00814614621123537,0.007947459564658338,FAILS_NAIVE_HECKE_RECURRENCE,0.09685961675859953,0.09692022983343829,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRLRRR,7,-2,0.125,4,7.376507734722593,-0.6346046521397758,3.931452511334654,2,1|7,MIXED_DEGREES,false,true,1.2692093042795494,1.2692093042795516,2.220446049250313e-15,0.0510680426060021,0.05069299284214347,-0.1021360852120042,0.15282907805414767,FAILS_NAIVE_HECKE_RECURRENCE,0.05108780181125535,0.050712752047396725,-0.1021756036225107,0.15288835566990744,FAILS_NAIVE_HECKE_RECURRENCE,0.00994004648655844,0.009943901919462705,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRLRRR,7,-2,0.25,4,7.376507734722593,-0.6346046521397758,3.931452511334654,2,1|7,MIXED_DEGREES,false,true,1.2692093042795494,1.2692093042795516,2.220446049250313e-15,0.029788553828590858,0.029787375391152025,-0.059577107657181716,0.08936448304833375,FAILS_NAIVE_HECKE_RECURRENCE,0.029804267849362534,0.0298030894119237,-0.05960853569872507,0.08941162511064876,FAILS_NAIVE_HECKE_RECURRENCE,0.005812291267195735,0.005815357400269672,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRLRRR,7,-2,0.5,4,7.376507734722593,-0.6346046521397758,3.931452511334654,2,1|7,MIXED_DEGREES,false,true,1.2692093042795494,1.2692093042795516,2.220446049250313e-15,0.008141175860891624,0.008141175855056176,-0.016282351721783248,0.024423527576839424,FAILS_NAIVE_HECKE_RECURRENCE,0.00814614621123537,0.008146146205399921,-0.01629229242247074,0.024438438627870658,FAILS_NAIVE_HECKE_RECURRENCE,0.0015885131453420714,0.001589482964320904,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,0.125,4,7.376507734722593,-0.6346046521397758,3.931452511334654,6,1|1|3|3|3|3,MIXED_DEGREES,false,true,-2.538418608559088,-2.538418608559103,1.509903313490213e-14,0.0510680426060021,-0.11593254068339832,0.2042721704240084,0.3202047111074067,FAILS_NAIVE_HECKE_RECURRENCE,0.05108780181125535,-0.11599181829059875,0.2043512072450214,0.32034302553562016,FAILS_NAIVE_HECKE_RECURRENCE,0.30123773026946266,0.3013678517916427,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,0.25,4,7.376507734722593,-0.6346046521397758,3.931452511334654,6,1|1|3|3|3|3,MIXED_DEGREES,false,true,-2.538418608559088,-2.538418608559103,1.509903313490213e-14,0.029788553828590858,-0.08495421956329405,0.11915421531436343,0.20410843487765748,FAILS_NAIVE_HECKE_RECURRENCE,0.029804267849362534,-0.08500136162453228,0.11921707139745014,0.20421843302198242,FAILS_NAIVE_HECKE_RECURRENCE,0.1920182917945078,0.19212177431734656,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRLRRR,13,4,0.5,4,7.376507734722593,-0.6346046521397758,3.931452511334654,6,1|1|3|3|3|3,MIXED_DEGREES,false,true,-2.538418608559088,-2.538418608559103,1.509903313490213e-14,0.008141175860891624,-0.024388756902435207,0.032564703443566496,0.056953460346001704,FAILS_NAIVE_HECKE_RECURRENCE,0.00814614621123537,-0.024403667953457917,0.03258458484494148,0.05698825279839939,FAILS_NAIVE_HECKE_RECURRENCE,0.053579883526031546,0.05361261508502249,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,2,-2,0.125,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|2,MIXED_DEGREES,false,true,-1.269209304279555,-1.2692093042795534,1.5543122344752192e-15,-0.051068042606002166,-0.006385211863115754,0.10213608521200433,0.1085212970751201,FAILS_NAIVE_HECKE_RECURRENCE,-0.05108780181125542,-0.006404956328712769,0.10217560362251084,0.1085805599512236,FAILS_NAIVE_HECKE_RECURRENCE,0.6581860383235079,0.6585454700543619,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,2,-2,0.25,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|2,MIXED_DEGREES,false,true,-1.269209304279555,-1.2692093042795534,1.5543122344752192e-15,-0.0297885538285909,-0.017576790037253417,0.0595771076571818,0.07715389769443522,FAILS_NAIVE_HECKE_RECURRENCE,-0.029804267849362576,-0.017592499395478585,0.05960853569872515,0.07720103509420373,FAILS_NAIVE_HECKE_RECURRENCE,0.46794149750685105,0.4682273877352827,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,2,-2,0.5,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|2,MIXED_DEGREES,false,true,-1.269209304279555,-1.2692093042795534,1.5543122344752192e-15,-0.008141175860891636,-0.007545116154433748,0.016282351721783273,0.02382746787621702,FAILS_NAIVE_HECKE_RECURRENCE,-0.00814614621123538,-0.007550086271504283,0.01629229242247076,0.02384237869397504,FAILS_NAIVE_HECKE_RECURRENCE,0.14451455251103368,0.14460498722138848,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,3,-1,0.125,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|3,MIXED_DEGREES,false,true,-0.6346046521397772,-0.6346046521397767,5.551115123125783e-16,-0.051068042606002166,0.18829863308060504,0.051068042606002166,0.13723059047460287,FAILS_NAIVE_HECKE_RECURRENCE,-0.05108780181125542,0.18837766989794974,0.05108780181125542,0.13728986808669433,FAILS_NAIVE_HECKE_RECURRENCE,0.008925516440086101,0.008929371872751779,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,3,-1,0.25,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|3,MIXED_DEGREES,false,true,-0.6346046521397772,-0.6346046521397767,5.551115123125783e-16,-0.0297885538285909,0.11726359734758698,0.0297885538285909,0.08747504351899608,FAILS_NAIVE_HECKE_RECURRENCE,-0.029804267849362576,0.11732645343021221,0.029804267849362576,0.08752218558084963,FAILS_NAIVE_HECKE_RECURRENCE,0.005689401585505349,0.0056924677185492545,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,3,-1,0.5,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|3,MIXED_DEGREES,false,true,-0.6346046521397772,-0.6346046521397767,5.551115123125783e-16,-0.008141175860891636,0.032549801723463806,0.008141175860891636,0.02440862586257217,FAILS_NAIVE_HECKE_RECURRENCE,-0.00814614621123538,0.03256968312483513,0.00814614621123538,0.02442353691359975,FAILS_NAIVE_HECKE_RECURRENCE,0.0015875439336291153,0.001588513752607712,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,5,1,0.125,4,7.376507734722593,0.6346046521397767,7.739080424173312,4,1|1|2|2,MIXED_DEGREES,false,true,0.6346046521397756,0.6346046521397767,1.1102230246251565e-15,-0.051068042606002166,-0.08724180829770886,-0.051068042606002166,0.036173765691706695,FAILS_NAIVE_HECKE_RECURRENCE,-0.05108780181125542,-0.08728132179499662,-0.05108780181125542,0.0361935199837412,FAILS_NAIVE_HECKE_RECURRENCE,0.22410085002302804,0.224223230249468,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,5,1,0.25,4,7.376507734722593,0.6346046521397767,7.739080424173312,4,1|1|2|2,MIXED_DEGREES,false,true,0.6346046521397756,0.6346046521397767,1.1102230246251565e-15,-0.0297885538285909,-0.05550651972673597,-0.0297885538285909,0.025717965898145068,FAILS_NAIVE_HECKE_RECURRENCE,-0.029804267849362576,-0.055537946214097154,-0.029804267849362576,0.02573367836473458,FAILS_NAIVE_HECKE_RECURRENCE,0.15932590672911043,0.159423247358468,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,5,1,0.5,4,7.376507734722593,0.6346046521397767,7.739080424173312,4,1|1|2|2,MIXED_DEGREES,false,true,0.6346046521397756,0.6346046521397767,1.1102230246251565e-15,-0.008141175860891636,-0.016083665152963975,-0.008141175860891636,0.007942489292072339,FAILS_NAIVE_HECKE_RECURRENCE,-0.00814614621123538,-0.016093605775893728,-0.00814614621123538,0.007947459564658348,FAILS_NAIVE_HECKE_RECURRENCE,0.04920468100616566,0.04923547244548838,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,7,-2,0.125,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|7,MIXED_DEGREES,false,true,-1.269209304279554,-1.2692093042795534,6.661338147750939e-16,-0.051068042606002166,-0.05069299284214325,0.10213608521200433,0.15282907805414758,FAILS_NAIVE_HECKE_RECURRENCE,-0.05108780181125542,-0.0507127520473965,0.10217560362251084,0.15288835566990733,FAILS_NAIVE_HECKE_RECURRENCE,0.9269145148114447,0.9272740359389076,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,7,-2,0.25,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|7,MIXED_DEGREES,false,true,-1.269209304279554,-1.2692093042795534,6.661338147750939e-16,-0.0297885538285909,-0.029787375391151893,0.0595771076571818,0.08936448304833369,FAILS_NAIVE_HECKE_RECURRENCE,-0.029804267849362576,-0.02980308941192357,0.05960853569872515,0.08941162511064872,FAILS_NAIVE_HECKE_RECURRENCE,0.5419991895571984,0.5422851080641625,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,7,-2,0.5,4,7.376507734722593,0.6346046521397767,7.739080424173312,2,1|7,MIXED_DEGREES,false,true,-1.269209304279554,-1.2692093042795534,6.661338147750939e-16,-0.008141175860891636,-0.008141175855056141,0.016282351721783273,0.024423527576839413,FAILS_NAIVE_HECKE_RECURRENCE,-0.00814614621123538,-0.008146146205399885,0.01629229242247076,0.024438438627870644,FAILS_NAIVE_HECKE_RECURRENCE,0.1481296786063787,0.14822011473154492,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,0.125,4,7.376507734722593,0.6346046521397767,7.739080424173312,6,1|1|3|3|3|3,MIXED_DEGREES,false,true,2.5384186085591147,2.5384186085591067,7.993605777301127e-15,-0.051068042606002166,0.11593254068339791,-0.20427217042400866,0.32020471110740656,FAILS_NAIVE_HECKE_RECURRENCE,-0.05108780181125542,0.11599181829059832,-0.20435120724502168,0.32034302553562,FAILS_NAIVE_HECKE_RECURRENCE,2.2224659969139027,2.2234260050053636,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,0.25,4,7.376507734722593,0.6346046521397767,7.739080424173312,6,1|1|3|3|3|3,MIXED_DEGREES,false,true,2.5384186085591147,2.5384186085591067,7.993605777301127e-15,-0.0297885538285909,0.0849542195632939,-0.1191542153143636,0.2041084348776575,FAILS_NAIVE_HECKE_RECURRENCE,-0.029804267849362576,0.08500136162453215,-0.1192170713974503,0.20421843302198245,FAILS_NAIVE_HECKE_RECURRENCE,1.4166689010604527,1.4174323724492413,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLLRRRLRR,13,4,0.5,4,7.376507734722593,0.6346046521397767,7.739080424173312,6,1|1|3|3|3|3,MIXED_DEGREES,false,true,2.5384186085591147,2.5384186085591067,7.993605777301127e-15,-0.008141175860891636,0.024388756902435176,-0.032564703443566545,0.056953460346001725,FAILS_NAIVE_HECKE_RECURRENCE,-0.00814614621123538,0.024403667953457886,-0.03258458484494152,0.056988252798399405,FAILS_NAIVE_HECKE_RECURRENCE,0.3953006456020418,0.39554213187541887,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,2,-2,0.125,4,7.220373301588995,0.6346046521397758,-3.931452511334654,1,3,UNIFORM_NONUNIT,false,true,-1.2692093042795496,-1.2692093042795516,1.9984014443252818e-15,-0.052651205049575045,0.011336983457386148,0.10530241009915009,0.09396542664176394,FAILS_NAIVE_HECKE_RECURRENCE,-0.052674762079069445,0.011336983461528293,0.10534952415813889,0.0940125406966106,FAILS_NAIVE_HECKE_RECURRENCE,0.5821271736722593,0.58241905093572,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,2,-2,0.25,4,7.220373301588995,0.6346046521397758,-3.931452511334654,1,3,UNIFORM_NONUNIT,false,true,-1.2692093042795496,-1.2692093042795516,1.9984014443252818e-15,-0.031204387658848823,0.0014176960689146164,0.062408775317697646,0.06099107924878303,FAILS_NAIVE_HECKE_RECURRENCE,-0.031223490718698066,0.001417696069467129,0.06244698143739613,0.061029285367929,FAILS_NAIVE_HECKE_RECURRENCE,0.3778471066562951,0.3780837981815752,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,2,-2,0.5,4,7.220373301588995,0.6346046521397758,-3.931452511334654,1,3,UNIFORM_NONUNIT,false,true,-1.2692093042795496,-1.2692093042795516,1.9984014443252818e-15,-0.008820575683328082,1.2556234589505688e-05,0.017641151366656165,0.01762859513206666,FAILS_NAIVE_HECKE_RECURRENCE,-0.008826858396520735,1.2556234594420942e-05,0.01765371679304147,0.01764116055844705,FAILS_NAIVE_HECKE_RECURRENCE,0.10921127724099984,0.10928912157594539,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_FORCES_A_NONUNIT_LENGTH_KERNEL_SHIFT,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,3,-1,0.125,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|3,MIXED_DEGREES,false,true,-0.634604652139775,-0.6346046521397758,7.771561172376096e-16,-0.052651205049575045,-0.04131422159218906,0.052651205049575045,0.0939654266417641,FAILS_NAIVE_HECKE_RECURRENCE,-0.052674762079069445,-0.041337778617541315,0.052674762079069445,0.09401254069661076,FAILS_NAIVE_HECKE_RECURRENCE,0.281896279925292,0.2820376220898321,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,3,-1,0.25,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|3,MIXED_DEGREES,false,true,-0.634604652139775,-0.6346046521397758,7.771561172376096e-16,-0.031204387658848823,-0.029786691589934317,0.031204387658848823,0.06099107924878314,FAILS_NAIVE_HECKE_RECURRENCE,-0.031223490718698066,-0.029805794649231047,0.031223490718698066,0.06102928536792911,FAILS_NAIVE_HECKE_RECURRENCE,0.18297323774634924,0.18308785610378717,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,3,-1,0.5,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|3,MIXED_DEGREES,false,true,-0.634604652139775,-0.6346046521397758,7.771561172376096e-16,-0.008820575683328082,-0.008808019448738607,0.008820575683328082,0.017628595132066688,FAILS_NAIVE_HECKE_RECURRENCE,-0.008826858396520735,-0.008814302161926347,0.008826858396520735,0.017641160558447083,FAILS_NAIVE_HECKE_RECURRENCE,0.05288578539620001,0.0529234816753412,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,5,1,0.125,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|5,MIXED_DEGREES,false,true,0.634604652139774,0.6346046521397758,1.7763568394002505e-15,-0.052651205049575045,-0.052651205049575066,-0.052651205049575045,2.0816681711721685e-17,PASS_NUMERICAL_OBSERVATION,-0.052674762079069445,-0.052674762079069466,-0.052674762079069445,2.0816681711721685e-17,PASS_NUMERICAL_OBSERVATION,0.0,0.0,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,5,1,0.25,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|5,MIXED_DEGREES,false,true,0.634604652139774,0.6346046521397758,1.7763568394002505e-15,-0.031204387658848823,-0.031204387658848833,-0.031204387658848823,1.0408340855860843e-17,PASS_NUMERICAL_OBSERVATION,-0.031223490718698066,-0.03122349071869808,-0.031223490718698066,1.3877787807814457e-17,PASS_NUMERICAL_OBSERVATION,0.0,0.0,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,5,1,0.5,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|5,MIXED_DEGREES,false,true,0.634604652139774,0.6346046521397758,1.7763568394002505e-15,-0.008820575683328082,-0.008820575683328084,-0.008820575683328082,1.734723475976807e-18,PASS_NUMERICAL_OBSERVATION,-0.008826858396520735,-0.008826858396520738,-0.008826858396520735,3.469446951953614e-18,PASS_NUMERICAL_OBSERVATION,0.0,0.0,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,7,-2,0.125,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|7,MIXED_DEGREES,false,true,-1.2692093042795483,-1.2692093042795516,3.3306690738754696e-15,-0.052651205049575045,-0.052221152639302534,0.10530241009915009,0.15752356273845264,FAILS_NAIVE_HECKE_RECURRENCE,-0.052674762079069445,-0.052244709668796935,0.10534952415813889,0.15759423382693583,FAILS_NAIVE_HECKE_RECURRENCE,0.010245377098943353,0.010249973566537895,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,7,-2,0.25,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|7,MIXED_DEGREES,false,true,-1.2692093042795483,-1.2692093042795516,3.3306690738754696e-15,-0.031204387658848823,-0.031202838944100194,0.062408775317697646,0.09361161426179784,FAILS_NAIVE_HECKE_RECURRENCE,-0.031223490718698066,-0.03122194200394944,0.06244698143739613,0.09366892344134557,FAILS_NAIVE_HECKE_RECURRENCE,0.006088525883238105,0.006092253288494109,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,7,-2,0.5,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|7,MIXED_DEGREES,false,true,-1.2692093042795483,-1.2692093042795516,3.3306690738754696e-15,-0.008820575683328082,-0.008820575673249396,0.017641151366656165,0.026461727039905562,FAILS_NAIVE_HECKE_RECURRENCE,-0.008826858396520735,-0.008826858386442048,0.01765371679304147,0.026480575179483518,FAILS_NAIVE_HECKE_RECURRENCE,0.001721078215220953,0.0017223041035530212,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,0.125,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|13,MIXED_DEGREES,false,true,2.5384186085590867,2.538418608559103,1.6431300764452317e-14,-0.052651205049575045,-0.05265311452707532,-0.21060482019830018,0.15795170567122485,FAILS_NAIVE_HECKE_RECURRENCE,-0.052674762079069445,-0.05267667155656972,-0.21069904831627778,0.15802237675970807,FAILS_NAIVE_HECKE_RECURRENCE,1.9467865862369664,1.9476576216367372,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,0.25,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|13,MIXED_DEGREES,false,true,2.5384186085590867,2.538418608559103,1.6431300764452317e-14,-0.031204387658848823,-0.031204387689490822,-0.12481755063539529,0.09361316294590447,FAILS_NAIVE_HECKE_RECURRENCE,-0.031223490718698066,-0.03122349074934007,-0.12489396287479226,0.0936704721254522,FAILS_NAIVE_HECKE_RECURRENCE,1.1538010884013075,1.1545074355821605,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,0.5,4,7.220373301588995,0.6346046521397758,-3.931452511334654,2,1|13,MIXED_DEGREES,false,true,2.5384186085590867,2.538418608559103,1.6431300764452317e-14,-0.008820575683328082,-0.008820575683328072,-0.03528230273331233,0.026461727049984257,FAILS_NAIVE_HECKE_RECURRENCE,-0.008826858396520735,-0.008826858396520726,-0.03530743358608294,0.026480575189562212,FAILS_NAIVE_HECKE_RECURRENCE,0.32614611567919355,0.3263784227957895,0.0,0.0,PROVED_EXACT_ZERO_BEFORE_TRUNCATION_LIMIT,UNWEIGHTED_RELATION_UNDERDETERMINES_LENGTH_KERNEL_MOMENTS,PROVED,NUMERICAL_OBSERVATION
