word,hecke_prime,a_p,hecke_cycle_degree_d,primitive_owner_count_at_degree,base_alpha_period,alpha_period_sum_at_degree,complex_period_sum_real_at_degree,complex_period_sum_imag_at_degree,closed_control_period_sum_at_degree,required_alpha_moment_for_all_s_recurrence,alpha_moment_residual,alpha_moment_status,required_complex_moment_real_for_all_s_recurrence,required_complex_moment_imag_for_all_s_recurrence,complex_moment_residual,complex_moment_status,required_closed_control_moment_for_all_s_recurrence,closed_control_moment_residual,closed_control_moment_status,moment_criterion_scope,period_evidence_token
LLRLLRLR,13,4,1,1,0.6346046521397758,0.6346046521397751,0.6346046521397751,1.4588166169384948,7.739080424173305,2.538418608559103,1.9038139564193282,FAILS_NAIVE_ALL_S_RECURRENCE,2.538418608559103,-5.835266467753981,7.538445173048214,FAILS_NAIVE_ALL_S_RECURRENCE,-15.725810045338616,23.46489046951192,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,13,1,0.6346046521397758,1.9038139564193117,1.9038139564193117,-7.294083084692489,-23.46489046951202,0.0,1.9038139564193117,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,7.538445173048223,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,23.46489046951202,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,2,-2,1,1,-1.2692093042795543,1.9038139564193308,1.9038139564193308,-1.4588166169384955,-0.12382459849598959,2.5384186085591085,0.6346046521397777,FAILS_NAIVE_ALL_S_RECURRENCE,2.5384186085591085,1.1634212112217786e-15,1.5908705121326905,FAILS_NAIVE_ALL_S_RECURRENCE,7.6152558256773295,7.739080424173319,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,2,-2,2,1,-1.2692093042795543,0.6346046521397768,0.6346046521397768,1.4588166169384955,7.739080424173313,0.0,0.6346046521397768,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.590870512132689,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.739080424173313,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,3,-1,1,0,-1.2692093042795543,0,0.0,0.0,0,1.2692093042795543,1.2692093042795543,FAILS_NAIVE_ALL_S_RECURRENCE,1.2692093042795543,5.817106056108893e-16,1.2692093042795543,FAILS_NAIVE_ALL_S_RECURRENCE,3.8076279128386648,3.8076279128386648,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,3,-1,2,2,-1.2692093042795543,1.2692093042795545,1.2692093042795545,-1.7763568394002505e-15,3.8076279128386563,0.0,1.2692093042795545,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.2692093042795545,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.8076279128386563,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,1,2,-1.2692093042795543,-2.5384186085591045,-2.5384186085591045,2.917633233876991,4.0552771098306515,-1.2692093042795543,1.2692093042795503,FAILS_NAIVE_ALL_S_RECURRENCE,-1.2692093042795543,-5.817106056108893e-16,3.181741024265377,FAILS_NAIVE_ALL_S_RECURRENCE,-3.8076279128386648,7.862905022669317,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,5,1,2,2,-1.2692093042795543,1.2692093042795514,1.2692093042795514,-2.9176332338769893,-7.8629050226693025,0.0,1.2692093042795514,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.1817410242653756,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.8629050226693025,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,7,-2,1,1,-1.2692093042795543,-1.2692093042795538,-1.2692093042795538,-2.917633233876989,-15.478160848346617,2.5384186085591085,3.8076279128386625,FAILS_NAIVE_ALL_S_RECURRENCE,2.5384186085591085,1.1634212112217786e-15,4.796937982718935,FAILS_NAIVE_ALL_S_RECURRENCE,7.6152558256773295,23.093416674023945,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,7,-2,7,1,-1.2692093042795543,3.8076279128386616,3.8076279128386616,2.9176332338769893,23.093416674023942,0.0,3.8076279128386616,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,4.7969379827189345,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,23.093416674023942,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,1,2,-1.2692093042795543,-2.538418608559104,-2.538418608559104,2.9176332338769915,4.055277109830653,-5.076837217118217,2.538418608559113,FAILS_NAIVE_ALL_S_RECURRENCE,-5.076837217118217,-2.326842422443557e-15,3.8673185438624924,FAILS_NAIVE_ALL_S_RECURRENCE,-15.230511651354659,19.285788761185312,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRLRRRRR,13,4,6,2,-1.2692093042795543,-2.5384186085591125,-2.5384186085591125,-2.9176332338769866,-19.285788761185284,0.0,2.5384186085591125,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.8673185438624866,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,19.285788761185284,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,1,0,-0.6346046521397758,0,0.0,0.0,0,1.2692093042795516,1.2692093042795516,FAILS_NAIVE_ALL_S_RECURRENCE,1.2692093042795516,-2.9176332338769915,3.181741024265378,FAILS_NAIVE_ALL_S_RECURRENCE,-7.862905022669311,7.862905022669311,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,3,1,-0.6346046521397758,1.2692093042795514,1.2692093042795514,-2.9176332338769946,-7.862905022669324,0.0,1.2692093042795514,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.1817410242653805,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.862905022669324,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,1,1,-0.6346046521397758,-0.6346046521397778,-0.6346046521397778,-1.4588166169384962,-7.739080424173318,0.6346046521397758,1.2692093042795536,FAILS_NAIVE_ALL_S_RECURRENCE,0.6346046521397758,-1.4588166169384957,1.2692093042795536,FAILS_NAIVE_ALL_S_RECURRENCE,-3.9314525113346557,3.8076279128386625,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,3,1,-0.6346046521397758,1.2692093042795538,1.2692093042795538,-3.191891195797325e-16,3.8076279128386603,0.0,1.2692093042795538,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.2692093042795538,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.8076279128386603,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,1,0,-0.6346046521397758,0,0.0,0.0,0,-0.6346046521397758,0.6346046521397758,FAILS_NAIVE_ALL_S_RECURRENCE,-0.6346046521397758,1.4588166169384957,1.590870512132689,FAILS_NAIVE_ALL_S_RECURRENCE,3.9314525113346557,3.9314525113346557,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,3,2,-0.6346046521397758,-0.6346046521397735,-0.6346046521397735,1.458816616938495,3.93145251133466,0.0,0.6346046521397735,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.5908705121326874,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.93145251133466,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,1,2,-0.6346046521397758,1.9038139564193282,1.9038139564193282,-1.4588166169384948,-0.12382459849599492,1.2692093042795516,0.6346046521397766,FAILS_NAIVE_ALL_S_RECURRENCE,1.2692093042795516,-2.9176332338769915,1.59087051213269,FAILS_NAIVE_ALL_S_RECURRENCE,-7.862905022669311,7.739080424173316,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,3,2,-0.6346046521397758,-0.634604652139779,-0.634604652139779,-1.4588166169384968,-7.7390804241733235,0.0,0.634604652139779,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.5908705121326912,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.7390804241733235,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,1,0,-0.6346046521397758,0,0.0,0.0,0,-2.538418608559103,2.538418608559103,FAILS_NAIVE_ALL_S_RECURRENCE,-2.538418608559103,5.835266467753983,6.363482048530756,FAILS_NAIVE_ALL_S_RECURRENCE,15.725810045338623,15.725810045338623,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,7,2,-0.6346046521397758,-2.5384186085590956,-2.5384186085590956,5.835266467753987,15.725810045338664,0.0,2.5384186085590956,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,6.363482048530757,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,15.725810045338664,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,1,0,0.6346046521397769,0,0.0,0.0,0,-1.2692093042795538,1.2692093042795538,FAILS_NAIVE_ALL_S_RECURRENCE,-1.2692093042795538,-2.9176332338769906,3.181741024265378,FAILS_NAIVE_ALL_S_RECURRENCE,-15.478160848346624,15.478160848346624,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,3,1,0.6346046521397769,-1.2692093042795536,-1.2692093042795536,-2.917633233876991,-15.478160848346626,0.0,1.2692093042795536,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.181741024265378,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,15.478160848346626,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,1,1,0.6346046521397769,0.6346046521397769,0.6346046521397769,-1.4588166169384964,-3.931452511334655,-0.6346046521397769,1.2692093042795538,FAILS_NAIVE_ALL_S_RECURRENCE,-0.6346046521397769,-1.4588166169384953,1.2692093042795538,FAILS_NAIVE_ALL_S_RECURRENCE,-7.739080424173312,3.807627912838657,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,3,-1,3,1,0.6346046521397769,-1.2692093042795534,-1.2692093042795534,-1.1102230246251565e-15,-3.8076279128386643,0.0,1.2692093042795534,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.2692093042795534,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.8076279128386643,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,1,0,0.6346046521397769,0,0.0,0.0,0,0.6346046521397769,0.6346046521397769,FAILS_NAIVE_ALL_S_RECURRENCE,0.6346046521397769,1.4588166169384953,1.590870512132689,FAILS_NAIVE_ALL_S_RECURRENCE,7.739080424173312,7.739080424173312,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,5,1,3,2,0.6346046521397769,0.6346046521397766,0.6346046521397766,1.4588166169384982,7.739080424173323,0.0,0.6346046521397766,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.5908705121326914,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.739080424173323,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,7,-2,1,2,0.6346046521397769,-1.9038139564193304,-1.9038139564193304,-1.458816616938496,-11.546708337011978,-1.2692093042795538,0.6346046521397766,FAILS_NAIVE_ALL_S_RECURRENCE,-1.2692093042795538,-2.9176332338769906,1.590870512132688,FAILS_NAIVE_ALL_S_RECURRENCE,-15.478160848346624,3.931452511334646,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,7,-2,3,2,0.6346046521397769,0.6346046521397746,0.6346046521397746,-1.4588166169384935,-3.93145251133465,0.0,0.6346046521397746,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.5908705121326863,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.93145251133465,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,13,4,1,0,0.6346046521397769,0,0.0,0.0,0,2.5384186085591076,2.5384186085591076,FAILS_NAIVE_ALL_S_RECURRENCE,2.5384186085591076,5.835266467753981,6.363482048530756,FAILS_NAIVE_ALL_S_RECURRENCE,30.956321696693248,30.956321696693248,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRLRR,13,4,7,2,0.6346046521397769,2.5384186085591174,2.5384186085591174,5.8352664677539785,30.956321696693266,0.0,2.5384186085591174,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,6.363482048530757,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,30.956321696693266,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,2,-2,1,1,1.2692093042795525,-1.9038139564193297,-1.9038139564193297,-1.4588166169384946,-11.546708337011967,-2.538418608559105,0.6346046521397752,FAILS_NAIVE_ALL_S_RECURRENCE,-2.538418608559105,3.2381504884900397e-16,1.5908705121326878,FAILS_NAIVE_ALL_S_RECURRENCE,-7.6152558256773135,3.931452511334654,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,2,-2,2,1,1.2692093042795525,-0.6346046521397776,-0.6346046521397776,1.4588166169384955,3.9314525113346495,0.0,0.6346046521397776,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.5908705121326894,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.9314525113346495,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,3,-1,1,0,1.2692093042795525,0,0.0,0.0,0,-1.2692093042795525,1.2692093042795525,FAILS_NAIVE_ALL_S_RECURRENCE,-1.2692093042795525,1.6190752442450199e-16,1.2692093042795525,FAILS_NAIVE_ALL_S_RECURRENCE,-3.8076279128386568,3.8076279128386568,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,3,-1,2,2,1.2692093042795525,-1.269209304279553,-1.269209304279553,8.881784197001252e-16,-3.8076279128386545,0.0,1.269209304279553,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.269209304279553,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.8076279128386545,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,5,1,1,2,1.2692093042795525,2.538418608559108,2.538418608559108,2.917633233876993,19.285788761185295,1.2692093042795525,1.2692093042795556,FAILS_NAIVE_ALL_S_RECURRENCE,1.2692093042795525,-1.6190752442450199e-16,3.1817410242653805,FAILS_NAIVE_ALL_S_RECURRENCE,3.8076279128386568,15.478160848346638,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,5,1,2,2,1.2692093042795525,-1.2692093042795547,-1.2692093042795547,-2.917633233876992,-15.478160848346631,0.0,1.2692093042795547,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.181741024265379,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,15.478160848346631,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,7,-2,1,1,1.2692093042795525,1.2692093042795534,1.2692093042795534,-2.9176332338769915,-7.862905022669306,-2.538418608559105,3.807627912838658,FAILS_NAIVE_ALL_S_RECURRENCE,-2.538418608559105,3.2381504884900397e-16,4.796937982718934,FAILS_NAIVE_ALL_S_RECURRENCE,-7.6152558256773135,0.2476491969919925,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,7,-2,7,1,1.2692093042795525,-3.80762791283866,-3.80762791283866,2.9176332338769915,0.2476491969919863,0.0,3.80762791283866,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,4.7969379827189345,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.2476491969919863,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,13,4,1,2,1.2692093042795525,2.5384186085591094,2.5384186085591094,2.9176332338769915,19.285788761185295,5.07683721711821,2.5384186085591005,FAILS_NAIVE_ALL_S_RECURRENCE,5.07683721711821,-6.476300976980079e-16,3.8673185438624826,FAILS_NAIVE_ALL_S_RECURRENCE,15.230511651354627,4.0552771098306675,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LLRRRRRLR,13,4,6,2,1.2692093042795525,2.538418608559102,2.538418608559102,-2.9176332338770052,-4.055277109830714,0.0,2.538418608559102,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,3.8673185438624937,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,4.055277109830714,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,2,-2,1,0,-1.2692093042795538,0,0.0,0.0,0,2.5384186085591076,2.5384186085591076,FAILS_NAIVE_ALL_S_RECURRENCE,2.5384186085591076,-1.3715880283389954e-15,2.5384186085591076,FAILS_NAIVE_ALL_S_RECURRENCE,7.615255825677318,7.615255825677318,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,2,-2,3,1,-1.2692093042795538,2.5384186085591076,2.5384186085591076,-2.0539125955565396e-15,7.615255825677315,0.0,2.5384186085591076,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,2.5384186085591076,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.615255825677315,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,3,-1,1,1,-1.2692093042795538,-1.2692093042795543,-1.2692093042795543,-1.1102230246251565e-16,-3.807627912838663,1.2692093042795538,2.538418608559108,FAILS_NAIVE_ALL_S_RECURRENCE,1.2692093042795538,-6.857940141694977e-16,2.538418608559108,FAILS_NAIVE_ALL_S_RECURRENCE,3.807627912838659,7.6152558256773215,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,3,-1,3,1,-1.2692093042795538,2.538418608559107,2.538418608559107,-1.0824674490095276e-15,7.615255825677317,0.0,2.538418608559107,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,2.538418608559107,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,7.615255825677317,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,5,1,1,0,-1.2692093042795538,0,0.0,0.0,0,-1.2692093042795538,1.2692093042795538,FAILS_NAIVE_ALL_S_RECURRENCE,-1.2692093042795538,6.857940141694977e-16,1.2692093042795538,FAILS_NAIVE_ALL_S_RECURRENCE,-3.807627912838659,3.807627912838659,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,5,1,3,2,-1.2692093042795538,-1.269209304279555,-1.269209304279555,2.220446049250313e-15,-3.8076279128386563,0.0,1.269209304279555,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,0.0,1.269209304279555,FAILS_NAIVE_ALL_S_RECURRENCE,0.0,3.8076279128386563,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
LRLRRRRR,7,-2,1,1,-1.2692093042795538,-1.2692093042795538,-1.2692093042795538,2.2343238370581275e-15,-3.8076279128386528,2.5384186085591076,3.8076279128386616,FAILS_NAIVE_ALL_S_RECURRENCE,2.5384186085591076,-1.3715880283389954e-15,3.8076279128386616,FAILS_NAIVE_ALL_S_RECURRENCE,7.615255825677318,11.42288373851597,FAILS_NAIVE_ALL_S_RECURRENCE,NECESSARY_AND_SUFFICIENT_FOR_THE_NAIVE_ALL_S_IDENTITY_ON_THIS_FINITE_HECKE_OWNER_MULTISET,NUMERICAL_OBSERVATION
