word,hecke_prime,a_p,frozen_s,zeta_repetition_cutoff_R,source_primitive_base_length,source_alpha_period_squared,output_primitive_owner_count,hecke_cycle_degree_pattern,degree_profile_type,hecke_degree_is_zeta_repetition,canonical_inverse_pair_first_variation,ruelle_source_pair_second_variation,ruelle_hecke_output_pair_second_variation,ruelle_lambda_a_p_prediction,ruelle_lambda_a_p_residual,ruelle_lambda_a_p_status,ruelle_lambda_a_p_squared_prediction,ruelle_lambda_a_p_squared_residual,ruelle_lambda_a_p_squared_status,ruelle_secondary_a_p_squared_minus_p_prediction,ruelle_secondary_a_p_squared_minus_p_residual,ruelle_secondary_a_p_squared_minus_p_status,selberg_source_pair_second_variation,selberg_hecke_output_pair_second_variation,selberg_lambda_a_p_prediction,selberg_lambda_a_p_residual,selberg_lambda_a_p_status,selberg_lambda_a_p_squared_prediction,selberg_lambda_a_p_squared_residual,selberg_lambda_a_p_squared_status,selberg_secondary_a_p_squared_minus_p_prediction,selberg_secondary_a_p_squared_minus_p_residual,selberg_secondary_a_p_squared_minus_p_status,lambda_a_p_degree_moment_group_status,lambda_a_p_squared_degree_moment_group_status,secondary_a_p_squared_minus_p_degree_moment_group_status,formal_a2_evaluation_run,analytic_evidence_token,finite_period_evidence_token
LLRLLRLR,7,-2,0.125,4,7.220373301588995,0.40272306451744583,2,1|7,MIXED_DEGREES,false,0.0,0.013122769420729732,0.013327824256039587,-0.026245538841459463,0.03957336309749905,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05249107768291893,0.03916325342687934,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.03936830826218919,0.05269613251822878,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.013126507879101811,0.013331562714411669,-0.026253015758203622,0.03958457847261529,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.052506031516407245,0.03917446880199558,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.03937952363730543,0.0527110863517171,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,7,-2,0.25,4,7.220373301588995,0.40272306451744583,2,1|7,MIXED_DEGREES,false,0.0,0.011821084696184371,0.011822558933358103,-0.023642169392368743,0.03546472832572685,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.047284338784737485,0.03546177985137938,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.035463254088553116,0.04728581302191122,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.01182714687029647,0.011828621107470204,-0.02365429374059294,0.035482914848063145,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04730858748118588,0.03547996637371568,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.03548144061088941,0.047310061718359615,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,7,-2,0.5,4,7.220373301588995,0.40272306451744583,2,1|7,MIXED_DEGREES,false,0.0,0.005753171575382437,0.005753171594570498,-0.011506343150764873,0.017259514745335373,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.023012686301529747,0.017259514706959248,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.01725951472614731,0.023012686320717807,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.00575715869323211,0.0057571587124201715,-0.01151431738646422,0.01727147609888439,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.02302863477292844,0.017271476060508266,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.01727147607969633,0.023028634792116504,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,0.125,4,7.220373301588995,0.40272306451744583,2,1|13,MIXED_DEGREES,false,0.0,0.013122769420729732,0.013123678250500563,0.05249107768291893,0.03936739943241836,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.2099643107316757,0.19684063248117514,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.03936830826218919,0.026244630011688627,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.013126507879101811,0.013127416708872642,0.052506031516407245,0.0393786148075346,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.21002412606562898,0.19689670935675635,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.03937952363730543,0.026252106928432786,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,0.25,4,7.220373301588995,0.40272306451744583,2,1|13,MIXED_DEGREES,false,0.0,0.011821084696184371,0.011821084725352713,0.047284338784737485,0.035463254059384774,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.18913735513894994,0.17731627041359724,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.035463254088553116,0.023642169363200405,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.01182714687029647,0.011827146899464814,0.04730858748118588,0.03548144058172107,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.18923434992474353,0.1774072030252787,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.03548144061088941,0.0236542937114246,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRLLRLR,13,4,0.5,4,7.220373301588995,0.40272306451744583,2,1|13,MIXED_DEGREES,false,0.0,0.005753171575382437,0.0057531715753824245,0.023012686301529747,0.017259514726147323,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.09205074520611899,0.08629757363073656,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.01725951472614731,0.011506343150764885,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.00575715869323211,0.005757158693232098,0.02302863477292844,0.01727147607969634,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.09211453909171376,0.08635738039848166,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.01727147607969633,0.011514317386464232,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,0.125,4,6.732209285850218,0.40272306451744583,1,3,UNIFORM_NONUNIT,false,0.0,0.014863447868099712,0.0047635820086461295,-0.029726895736199424,0.03449047774484555,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05945379147239885,0.05469020946375272,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029726895736199424,0.024963313727553296,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832113,0.0047635820154730045,-0.029739856147664227,0.03450343816313723,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05947971229532845,0.054716130279855446,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029739856147664227,0.024976274132191223,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,0.25,4,6.732209285850218,0.40272306451744583,1,3,UNIFORM_NONUNIT,false,0.0,0.014038195659143951,0.0013084140975580705,-0.028076391318287902,0.029384805415845972,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.056152782636575804,0.05484436853901773,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.028076391318287902,0.026767977220729832,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246065,0.0013084140997451847,-0.02809872472249213,0.029407138822237316,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05619744944498426,0.054889035345239076,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.02809872472249213,0.026790310622746945,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,2,-2,0.5,4,6.732209285850218,0.40272306451744583,1,3,UNIFORM_NONUNIT,false,0.0,0.007457783017515476,3.314593123600374e-05,-0.014915566035030952,0.014948711966266955,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029831132070061904,0.0297979861388259,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014915566035030952,0.014882420103794949,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930038,3.31459312921228e-05,-0.014932158775860077,0.0149653047071522,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029864317551720154,0.029831171620428032,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014932158775860077,0.014899012844567953,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,0.125,4,6.732209285850218,0.40272306451744583,2,1|3,MIXED_DEGREES,false,0.0,0.014863447868099712,0.019627029876745954,-0.014863447868099712,0.03449047774484566,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014863447868099712,0.004763582008646242,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.029726895736199424,0.04935392561294538,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832113,0.01963351008930523,-0.014869928073832113,0.03450343816313734,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832113,0.004763582015473116,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.029739856147664227,0.04937336623696946,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,0.25,4,6.732209285850218,0.40272306451744583,2,1|3,MIXED_DEGREES,false,0.0,0.014038195659143951,0.015346609756702115,-0.014038195659143951,0.029384805415846066,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014038195659143951,0.0013084140975581637,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.028076391318287902,0.04342300107499002,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246065,0.015357776460991346,-0.014049362361246065,0.02940713882223741,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246065,0.0013084140997452805,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.02809872472249213,0.04345650118348347,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,3,-1,0.5,4,6.732209285850218,0.40272306451744583,2,1|3,MIXED_DEGREES,false,0.0,0.007457783017515476,0.007490928948751527,-0.007457783017515476,0.014948711966267004,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007457783017515476,3.3145931236050995e-05,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.014915566035030952,0.022406494983782478,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930038,0.007499225319222209,-0.007466079387930038,0.014965304707152249,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930038,3.3145931292171034e-05,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.014932158775860077,0.022431384095082288,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,0.125,4,6.732209285850218,0.40272306451744583,2,3|3,UNIFORM_NONUNIT,false,0.0,0.014863447868099712,0.015481641528099973,0.014863447868099712,0.0006181936600002606,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014863447868099712,0.0006181936600002606,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.05945379147239885,0.07493543300049882,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832113,0.015481641550287317,0.014869928073832113,0.0006117134764552033,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832113,0.0006117134764552033,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.05947971229532845,0.07496135384561577,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,0.25,4,6.732209285850218,0.40272306451744583,2,3|3,UNIFORM_NONUNIT,false,0.0,0.014038195659143951,0.004252345817063744,0.014038195659143951,0.009785849842080207,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014038195659143951,0.009785849842080207,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.056152782636575804,0.060405128453639545,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246065,0.004252345824171865,0.014049362361246065,0.0097970165370742,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246065,0.0097970165370742,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.05619744944498426,0.06044979526915613,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,5,1,0.5,4,6.732209285850218,0.40272306451744583,2,3|3,UNIFORM_NONUNIT,false,0.0,0.007457783017515476,0.00010772427651701254,0.007457783017515476,0.007350058740998464,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007457783017515476,0.007350058740998464,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.029831132070061904,0.029938856346578918,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930038,0.00010772427669939949,0.007466079387930038,0.007358355111230639,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930038,0.007358355111230639,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.029864317551720154,0.029972041828419553,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,0.125,4,6.732209285850218,0.40272306451744583,4,1|1|3|3,MIXED_DEGREES,false,0.0,0.014863447868099712,0.26816025528579546,-0.029726895736199424,0.29788715102199487,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05945379147239885,0.2087064638133966,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.044590343604299136,0.3127505988900946,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832113,0.2682704188054336,-0.029739856147664227,0.29801027495309784,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05947971229532845,0.20879070651010517,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.04460978422149634,0.31288020302693,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,0.25,4,6.732209285850218,0.40272306451744583,4,1|1|3|3,MIXED_DEGREES,false,0.0,0.014038195659143951,0.24290167202251126,-0.028076391318287902,0.27097806334079916,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.056152782636575804,0.18674888938593545,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.04211458697743185,0.2850162589999431,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246065,0.24309150596535534,-0.02809872472249213,0.2711902306878475,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05619744944498426,0.18689405652037108,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.0421480870837382,0.2852395930490935,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,7,-2,0.5,4,6.732209285850218,0.40272306451744583,4,1|1|3|3,MIXED_DEGREES,false,0.0,0.007457783017515476,0.12689003557428027,-0.014915566035030952,0.14180560160931122,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029831132070061904,0.09705890350421836,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.022373349052546426,0.1492633846268267,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930038,0.12703107387151025,-0.014932158775860077,0.14196323264737032,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029864317551720154,0.09716675631979009,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,-0.022398238163790114,0.14942931203530035,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,0.125,4,6.732209285850218,0.40272306451744583,2,7|7,UNIFORM_NONUNIT,false,0.0,0.014863447868099712,0.002029543634878426,0.05945379147239885,0.057424247837520426,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.2378151658895954,0.23578562225471697,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.044590343604299136,0.04256079996942071,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832113,0.002029543634878426,0.05947971229532845,0.057450168660450024,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.2379188491813138,0.2358893055464354,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04460978422149634,0.04258024058661791,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,0.25,4,6.732209285850218,0.40272306451744583,2,7|7,UNIFORM_NONUNIT,false,0.0,0.014038195659143951,2.232383473746295e-05,0.056152782636575804,0.05613045880183834,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.22461113054630322,0.22458880671156575,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.04211458697743185,0.04209226314269439,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246065,2.232383473746295e-05,0.05619744944498426,0.0561751256102468,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.22478979777993705,0.22476747394519958,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.0421480870837382,0.04212576324900073,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRLRRR,13,4,0.5,4,6.732209285850218,0.40272306451744583,2,7|7,UNIFORM_NONUNIT,false,0.0,0.007457783017515476,6.827155541698842e-10,0.029831132070061904,0.02983113138734635,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.11932452828024762,0.11932452759753207,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.022373349052546426,0.022373348369830872,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930038,6.827155541698842e-10,0.029864317551720154,0.0298643168690046,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.11945727020688061,0.11945726952416506,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.022398238163790114,0.02239823748107456,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,0.125,4,6.732209285850218,0.40272306451744727,1,3,UNIFORM_NONUNIT,false,0.0,0.014863447868099766,0.004763582008646146,-0.02972689573619953,0.03449047774484568,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05945379147239906,0.054690209463752915,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.02972689573619953,0.024963313727553386,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014869928073832167,0.004763582015473021,-0.029739856147664334,0.034503438163137355,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05947971229532867,0.05471613027985565,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029739856147664334,0.024976274132191313,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,0.25,4,6.732209285850218,0.40272306451744727,1,3,UNIFORM_NONUNIT,false,0.0,0.014038195659144001,0.001308414097558075,-0.028076391318288003,0.029384805415846076,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.056152782636576005,0.05484436853901793,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.028076391318288003,0.02676797722072993,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014049362361246116,0.0013084140997451893,-0.02809872472249223,0.02940713882223742,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.05619744944498446,0.05488903534523927,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.02809872472249223,0.026790310622747043,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
LLRRRLRR,2,-2,0.5,4,6.732209285850218,0.40272306451744727,1,3,UNIFORM_NONUNIT,false,0.0,0.007457783017515502,3.314593123600385e-05,-0.014915566035031004,0.014948711966267007,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.029831132070062008,0.029797986138826005,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.014915566035031004,0.014882420103795,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.007466079387930065,3.3145931292122916e-05,-0.01493215877586013,0.014965304707152254,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.02986431755172026,0.02983117162042814,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,0.01493215877586013,0.014899012844568007,FAILS_NAIVE_HECKE_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,FAILS_NAIVE_ALL_S_SECOND_VARIATION_RECURRENCE,false,PROVED,NUMERICAL_OBSERVATION
