primitive_owner_id,word,hecke_prime,cycle_id,hecke_cycle_degree_d,primitive_in_gamma0_11_exact,orientation_sign,orientation_partner_id,zeta_repetition_r,frozen_s,primitive_base_length,repeated_base_length,primitive_alpha_period,repeated_alpha_period,log_series_weight_one_over_r,ruelle_log_term,ruelle_direct_first_variation,ruelle_cancelled_first_variation,ruelle_formula_residual,frozen_stability_denominator,selberg_log_term,selberg_direct_first_variation,selberg_cancelled_first_variation,selberg_formula_residual,orientation_pair_cancellation_status,owner_evidence_token,period_evidence_token
LLRRLRRR|p=5|O=1|orientation=+1,LLRRLRRR,5,1,3,true,1,LLRRLRRR|p=5|O=1|orientation=-1,1,0.25,20.196627857550656,20.196627857550656,-1.903813956419329,-1.903813956419329,1.0,0.006414739020828698,0.003053117418660334,0.003053117418660334,0.0,0.99999999830677,0.006414739031690327,0.003053117423829964,0.003053117423829964,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=1|orientation=+1,LLRRLRRR,5,1,3,true,1,LLRRLRRR|p=5|O=1|orientation=-1,2,0.25,20.196627857550656,40.39325571510131,-1.903813956419329,-3.807627912838658,0.5,2.0574438352671164e-05,1.9584951440652237e-05,1.9584951440652237e-05,0.0,1.0,2.0574438352671164e-05,1.9584951440652237e-05,1.9584951440652237e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=1|orientation=+1,LLRRLRRR,5,1,3,true,1,LLRRLRRR|p=5|O=1|orientation=-1,3,0.25,20.196627857550656,60.58988357265197,-1.903813956419329,-5.711441869257987,0.3333333333333333,8.798643502167607e-08,1.25632352227387e-07,1.25632352227387e-07,0.0,1.0,8.798643502167607e-08,1.25632352227387e-07,1.25632352227387e-07,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=1|orientation=+1,LLRRLRRR,5,1,3,true,1,LLRRLRRR|p=5|O=1|orientation=-1,4,0.25,20.196627857550656,80.78651143020262,-1.903813956419329,-7.615255825677316,0.25,4.233075135278661e-10,8.058987521115154e-10,8.058987521115154e-10,0.0,1.0,4.233075135278661e-10,8.058987521115154e-10,8.058987521115154e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=1|orientation=-1,LLRRLRRR,5,1,3,true,-1,LLRRLRRR|p=5|O=1|orientation=+1,1,0.25,20.196627857550656,20.196627857550656,1.903813956419329,1.903813956419329,1.0,0.006414739020828698,-0.003053117418660334,-0.003053117418660334,0.0,0.99999999830677,0.006414739031690327,-0.003053117423829964,-0.003053117423829964,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=1|orientation=-1,LLRRLRRR,5,1,3,true,-1,LLRRLRRR|p=5|O=1|orientation=+1,2,0.25,20.196627857550656,40.39325571510131,1.903813956419329,3.807627912838658,0.5,2.0574438352671164e-05,-1.9584951440652237e-05,-1.9584951440652237e-05,0.0,1.0,2.0574438352671164e-05,-1.9584951440652237e-05,-1.9584951440652237e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=1|orientation=-1,LLRRLRRR,5,1,3,true,-1,LLRRLRRR|p=5|O=1|orientation=+1,3,0.25,20.196627857550656,60.58988357265197,1.903813956419329,5.711441869257987,0.3333333333333333,8.798643502167607e-08,-1.25632352227387e-07,-1.25632352227387e-07,0.0,1.0,8.798643502167607e-08,-1.25632352227387e-07,-1.25632352227387e-07,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=1|orientation=-1,LLRRLRRR,5,1,3,true,-1,LLRRLRRR|p=5|O=1|orientation=+1,4,0.25,20.196627857550656,80.78651143020262,1.903813956419329,7.615255825677316,0.25,4.233075135278661e-10,-8.058987521115154e-10,-8.058987521115154e-10,0.0,1.0,4.233075135278661e-10,-8.058987521115154e-10,-8.058987521115154e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=+1,LLRRLRRR,5,2,3,true,1,LLRRLRRR|p=5|O=2|orientation=-1,1,0.25,20.196627857550656,20.196627857550656,1.2692093042795556,1.2692093042795556,1.0,0.006414739020828698,-0.0020354116124402274,-0.0020354116124402274,0.0,0.99999999830677,0.006414739031690327,-0.0020354116158866472,-0.0020354116158866472,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=+1,LLRRLRRR,5,2,3,true,1,LLRRLRRR|p=5|O=2|orientation=-1,2,0.25,20.196627857550656,40.39325571510131,1.2692093042795556,2.538418608559111,0.5,2.0574438352671164e-05,-1.3056634293768186e-05,-1.3056634293768186e-05,0.0,1.0,2.0574438352671164e-05,-1.3056634293768186e-05,-1.3056634293768186e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=+1,LLRRLRRR,5,2,3,true,1,LLRRLRRR|p=5|O=2|orientation=-1,3,0.25,20.196627857550656,60.58988357265197,1.2692093042795556,3.807627912838667,0.3333333333333333,8.798643502167607e-08,-8.375490148492486e-08,-8.375490148492486e-08,0.0,1.0,8.798643502167607e-08,-8.375490148492486e-08,-8.375490148492486e-08,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=+1,LLRRLRRR,5,2,3,true,1,LLRRLRRR|p=5|O=2|orientation=-1,4,0.25,20.196627857550656,80.78651143020262,1.2692093042795556,5.076837217118222,0.25,4.233075135278661e-10,-5.372658347410115e-10,-5.372658347410115e-10,0.0,1.0,4.233075135278661e-10,-5.372658347410115e-10,-5.372658347410115e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=-1,LLRRLRRR,5,2,3,true,-1,LLRRLRRR|p=5|O=2|orientation=+1,1,0.25,20.196627857550656,20.196627857550656,-1.2692093042795556,-1.2692093042795556,1.0,0.006414739020828698,0.0020354116124402274,0.0020354116124402274,0.0,0.99999999830677,0.006414739031690327,0.0020354116158866472,0.0020354116158866472,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=-1,LLRRLRRR,5,2,3,true,-1,LLRRLRRR|p=5|O=2|orientation=+1,2,0.25,20.196627857550656,40.39325571510131,-1.2692093042795556,-2.538418608559111,0.5,2.0574438352671164e-05,1.3056634293768186e-05,1.3056634293768186e-05,0.0,1.0,2.0574438352671164e-05,1.3056634293768186e-05,1.3056634293768186e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=-1,LLRRLRRR,5,2,3,true,-1,LLRRLRRR|p=5|O=2|orientation=+1,3,0.25,20.196627857550656,60.58988357265197,-1.2692093042795556,-3.807627912838667,0.3333333333333333,8.798643502167607e-08,8.375490148492486e-08,8.375490148492486e-08,0.0,1.0,8.798643502167607e-08,8.375490148492486e-08,8.375490148492486e-08,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=5|O=2|orientation=-1,LLRRLRRR,5,2,3,true,-1,LLRRLRRR|p=5|O=2|orientation=+1,4,0.25,20.196627857550656,80.78651143020262,-1.2692093042795556,-5.076837217118222,0.25,4.233075135278661e-10,5.372658347410115e-10,5.372658347410115e-10,0.0,1.0,4.233075135278661e-10,5.372658347410115e-10,5.372658347410115e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=+1,LLRRLRRR,7,1,1,true,1,LLRRLRRR|p=7|O=1|orientation=-1,1,0.25,6.732209285850218,6.732209285850218,-0.6346046521397767,-0.6346046521397767,1.0,0.185805970061695,0.02947833324912393,0.02947833324912393,0.0,0.9988081031935423,0.18602769587832504,0.02951351030780716,0.02951351030780716,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=+1,LLRRLRRR,7,1,1,true,1,LLRRLRRR|p=7|O=1|orientation=-1,2,0.25,6.732209285850218,13.464418571700437,-0.6346046521397767,-1.2692093042795534,0.5,0.01726192925528375,0.00547725030515539,0.00547725030515539,0.0,0.9999985793820028,0.017261953777925956,0.005477258086246803,0.005477258086246803,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=+1,LLRRLRRR,7,1,1,true,1,LLRRLRRR|p=7|O=1|orientation=-1,3,0.25,6.732209285850218,20.196627857550656,-0.6346046521397767,-1.90381395641933,0.3333333333333333,0.0021382463402762324,0.0010177058062201118,0.001017705806220112,2.168404344971009e-19,0.99999999830677,0.002138246343896775,0.0010177058079433217,0.0010177058079433219,2.168404344971009e-19,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=+1,LLRRLRRR,7,1,1,true,1,LLRRLRRR|p=7|O=1|orientation=-1,4,0.25,6.732209285850218,26.928837143400873,-0.6346046521397767,-2.5384186085591067,0.25,0.000297974201614421,0.00018909581456214733,0.00018909581456214733,0.0,0.9999999999979818,0.00029797420161502237,0.00018909581456252896,0.00018909581456252896,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=-1,LLRRLRRR,7,1,1,true,-1,LLRRLRRR|p=7|O=1|orientation=+1,1,0.25,6.732209285850218,6.732209285850218,0.6346046521397767,0.6346046521397767,1.0,0.185805970061695,-0.02947833324912393,-0.02947833324912393,0.0,0.9988081031935423,0.18602769587832504,-0.02951351030780716,-0.02951351030780716,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=-1,LLRRLRRR,7,1,1,true,-1,LLRRLRRR|p=7|O=1|orientation=+1,2,0.25,6.732209285850218,13.464418571700437,0.6346046521397767,1.2692093042795534,0.5,0.01726192925528375,-0.00547725030515539,-0.00547725030515539,0.0,0.9999985793820028,0.017261953777925956,-0.005477258086246803,-0.005477258086246803,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=-1,LLRRLRRR,7,1,1,true,-1,LLRRLRRR|p=7|O=1|orientation=+1,3,0.25,6.732209285850218,20.196627857550656,0.6346046521397767,1.90381395641933,0.3333333333333333,0.0021382463402762324,-0.0010177058062201118,-0.001017705806220112,2.168404344971009e-19,0.99999999830677,0.002138246343896775,-0.0010177058079433217,-0.0010177058079433219,2.168404344971009e-19,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=1|orientation=-1,LLRRLRRR,7,1,1,true,-1,LLRRLRRR|p=7|O=1|orientation=+1,4,0.25,6.732209285850218,26.928837143400873,0.6346046521397767,2.5384186085591067,0.25,0.000297974201614421,-0.00018909581456214733,-0.00018909581456214733,0.0,0.9999999999979818,0.00029797420161502237,-0.00018909581456252896,-0.00018909581456252896,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=+1,LLRRLRRR,7,2,3,true,1,LLRRLRRR|p=7|O=2|orientation=-1,1,0.25,20.196627857550656,20.196627857550656,-1.9038139564193322,-1.9038139564193322,1.0,0.006414739020828698,0.003053117418660339,0.003053117418660339,0.0,0.99999999830677,0.006414739031690327,0.003053117423829969,0.003053117423829969,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=+1,LLRRLRRR,7,2,3,true,1,LLRRLRRR|p=7|O=2|orientation=-1,2,0.25,20.196627857550656,40.39325571510131,-1.9038139564193322,-3.8076279128386643,0.5,2.0574438352671164e-05,1.9584951440652268e-05,1.9584951440652268e-05,0.0,1.0,2.0574438352671164e-05,1.9584951440652268e-05,1.9584951440652268e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=+1,LLRRLRRR,7,2,3,true,1,LLRRLRRR|p=7|O=2|orientation=-1,3,0.25,20.196627857550656,60.58988357265197,-1.9038139564193322,-5.711441869257996,0.3333333333333333,8.798643502167607e-08,1.256323522273872e-07,1.2563235222738721e-07,2.6469779601696886e-23,1.0,8.798643502167607e-08,1.256323522273872e-07,1.2563235222738721e-07,2.6469779601696886e-23,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=+1,LLRRLRRR,7,2,3,true,1,LLRRLRRR|p=7|O=2|orientation=-1,4,0.25,20.196627857550656,80.78651143020262,-1.9038139564193322,-7.615255825677329,0.25,4.233075135278661e-10,8.058987521115167e-10,8.058987521115167e-10,0.0,1.0,4.233075135278661e-10,8.058987521115167e-10,8.058987521115167e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=-1,LLRRLRRR,7,2,3,true,-1,LLRRLRRR|p=7|O=2|orientation=+1,1,0.25,20.196627857550656,20.196627857550656,1.9038139564193322,1.9038139564193322,1.0,0.006414739020828698,-0.003053117418660339,-0.003053117418660339,0.0,0.99999999830677,0.006414739031690327,-0.003053117423829969,-0.003053117423829969,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=-1,LLRRLRRR,7,2,3,true,-1,LLRRLRRR|p=7|O=2|orientation=+1,2,0.25,20.196627857550656,40.39325571510131,1.9038139564193322,3.8076279128386643,0.5,2.0574438352671164e-05,-1.9584951440652268e-05,-1.9584951440652268e-05,0.0,1.0,2.0574438352671164e-05,-1.9584951440652268e-05,-1.9584951440652268e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=-1,LLRRLRRR,7,2,3,true,-1,LLRRLRRR|p=7|O=2|orientation=+1,3,0.25,20.196627857550656,60.58988357265197,1.9038139564193322,5.711441869257996,0.3333333333333333,8.798643502167607e-08,-1.256323522273872e-07,-1.2563235222738721e-07,2.6469779601696886e-23,1.0,8.798643502167607e-08,-1.256323522273872e-07,-1.2563235222738721e-07,2.6469779601696886e-23,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=2|orientation=-1,LLRRLRRR,7,2,3,true,-1,LLRRLRRR|p=7|O=2|orientation=+1,4,0.25,20.196627857550656,80.78651143020262,1.9038139564193322,7.615255825677329,0.25,4.233075135278661e-10,-8.058987521115167e-10,-8.058987521115167e-10,0.0,1.0,4.233075135278661e-10,-8.058987521115167e-10,-8.058987521115167e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=+1,LLRRLRRR,7,3,1,true,1,LLRRLRRR|p=7|O=3|orientation=-1,1,0.25,6.732209285850218,6.732209285850218,2.538418608559105,2.538418608559105,1.0,0.185805970061695,-0.11791333299649563,-0.11791333299649563,0.0,0.9988081031935423,0.18602769587832504,-0.11805404123122856,-0.11805404123122856,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=+1,LLRRLRRR,7,3,1,true,1,LLRRLRRR|p=7|O=3|orientation=-1,2,0.25,6.732209285850218,13.464418571700437,2.538418608559105,5.07683721711821,0.5,0.01726192925528375,-0.021909001220621543,-0.021909001220621543,0.0,0.9999985793820028,0.017261953777925956,-0.021909032344987193,-0.021909032344987193,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=+1,LLRRLRRR,7,3,1,true,1,LLRRLRRR|p=7|O=3|orientation=-1,3,0.25,6.732209285850218,20.196627857550656,2.538418608559105,7.615255825677314,0.3333333333333333,0.0021382463402762324,-0.0040708232248804445,-0.0040708232248804445,0.0,0.99999999830677,0.002138246343896775,-0.004070823231773284,-0.004070823231773284,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=+1,LLRRLRRR,7,3,1,true,1,LLRRLRRR|p=7|O=3|orientation=-1,4,0.25,6.732209285850218,26.928837143400873,2.538418608559105,10.15367443423642,0.25,0.000297974201614421,-0.0007563832582485888,-0.0007563832582485888,0.0,0.9999999999979818,0.00029797420161502237,-0.0007563832582501153,-0.0007563832582501153,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=-1,LLRRLRRR,7,3,1,true,-1,LLRRLRRR|p=7|O=3|orientation=+1,1,0.25,6.732209285850218,6.732209285850218,-2.538418608559105,-2.538418608559105,1.0,0.185805970061695,0.11791333299649563,0.11791333299649563,0.0,0.9988081031935423,0.18602769587832504,0.11805404123122856,0.11805404123122856,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=-1,LLRRLRRR,7,3,1,true,-1,LLRRLRRR|p=7|O=3|orientation=+1,2,0.25,6.732209285850218,13.464418571700437,-2.538418608559105,-5.07683721711821,0.5,0.01726192925528375,0.021909001220621543,0.021909001220621543,0.0,0.9999985793820028,0.017261953777925956,0.021909032344987193,0.021909032344987193,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=-1,LLRRLRRR,7,3,1,true,-1,LLRRLRRR|p=7|O=3|orientation=+1,3,0.25,6.732209285850218,20.196627857550656,-2.538418608559105,-7.615255825677314,0.3333333333333333,0.0021382463402762324,0.0040708232248804445,0.0040708232248804445,0.0,0.99999999830677,0.002138246343896775,0.004070823231773284,0.004070823231773284,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=3|orientation=-1,LLRRLRRR,7,3,1,true,-1,LLRRLRRR|p=7|O=3|orientation=+1,4,0.25,6.732209285850218,26.928837143400873,-2.538418608559105,-10.15367443423642,0.25,0.000297974201614421,0.0007563832582485888,0.0007563832582485888,0.0,0.9999999999979818,0.00029797420161502237,0.0007563832582501153,0.0007563832582501153,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=+1,LLRRLRRR,7,4,3,true,1,LLRRLRRR|p=7|O=4|orientation=-1,1,0.25,20.196627857550656,20.196627857550656,1.2692093042795531,1.2692093042795531,1.0,0.006414739020828698,-0.0020354116124402235,-0.0020354116124402235,0.0,0.99999999830677,0.006414739031690327,-0.0020354116158866433,-0.0020354116158866433,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=+1,LLRRLRRR,7,4,3,true,1,LLRRLRRR|p=7|O=4|orientation=-1,2,0.25,20.196627857550656,40.39325571510131,1.2692093042795531,2.5384186085591063,0.5,2.0574438352671164e-05,-1.3056634293768163e-05,-1.3056634293768163e-05,0.0,1.0,2.0574438352671164e-05,-1.3056634293768163e-05,-1.3056634293768163e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=+1,LLRRLRRR,7,4,3,true,1,LLRRLRRR|p=7|O=4|orientation=-1,3,0.25,20.196627857550656,60.58988357265197,1.2692093042795531,3.8076279128386594,0.3333333333333333,8.798643502167607e-08,-8.375490148492469e-08,-8.375490148492469e-08,0.0,1.0,8.798643502167607e-08,-8.375490148492469e-08,-8.375490148492469e-08,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=+1,LLRRLRRR,7,4,3,true,1,LLRRLRRR|p=7|O=4|orientation=-1,4,0.25,20.196627857550656,80.78651143020262,1.2692093042795531,5.076837217118213,0.25,4.233075135278661e-10,-5.372658347410105e-10,-5.372658347410105e-10,0.0,1.0,4.233075135278661e-10,-5.372658347410105e-10,-5.372658347410105e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=-1,LLRRLRRR,7,4,3,true,-1,LLRRLRRR|p=7|O=4|orientation=+1,1,0.25,20.196627857550656,20.196627857550656,-1.2692093042795531,-1.2692093042795531,1.0,0.006414739020828698,0.0020354116124402235,0.0020354116124402235,0.0,0.99999999830677,0.006414739031690327,0.0020354116158866433,0.0020354116158866433,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=-1,LLRRLRRR,7,4,3,true,-1,LLRRLRRR|p=7|O=4|orientation=+1,2,0.25,20.196627857550656,40.39325571510131,-1.2692093042795531,-2.5384186085591063,0.5,2.0574438352671164e-05,1.3056634293768163e-05,1.3056634293768163e-05,0.0,1.0,2.0574438352671164e-05,1.3056634293768163e-05,1.3056634293768163e-05,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=-1,LLRRLRRR,7,4,3,true,-1,LLRRLRRR|p=7|O=4|orientation=+1,3,0.25,20.196627857550656,60.58988357265197,-1.2692093042795531,-3.8076279128386594,0.3333333333333333,8.798643502167607e-08,8.375490148492469e-08,8.375490148492469e-08,0.0,1.0,8.798643502167607e-08,8.375490148492469e-08,8.375490148492469e-08,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=7|O=4|orientation=-1,LLRRLRRR,7,4,3,true,-1,LLRRLRRR|p=7|O=4|orientation=+1,4,0.25,20.196627857550656,80.78651143020262,-1.2692093042795531,-5.076837217118213,0.25,4.233075135278661e-10,5.372658347410105e-10,5.372658347410105e-10,0.0,1.0,4.233075135278661e-10,5.372658347410105e-10,5.372658347410105e-10,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=+1,LLRRLRRR,13,1,7,true,1,LLRRLRRR|p=13|O=1|orientation=-1,1,0.25,47.12546500095153,47.12546500095153,-4.442232564978433,-4.442232564978433,1.0,7.645706953185217e-06,8.49100210243035e-06,8.49100210243035e-06,0.0,1.0,7.645706953185217e-06,8.49100210243035e-06,8.49100210243035e-06,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=+1,LLRRLRRR,13,1,7,true,1,LLRRLRRR|p=13|O=1|orientation=-1,2,0.25,47.12546500095153,94.25093000190306,-4.442232564978433,-8.884465129956865,0.5,2.922841740699239e-11,6.491971381406203e-11,6.491971381406203e-11,0.0,1.0,2.922841740699239e-11,6.491971381406203e-11,6.491971381406203e-11,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=+1,LLRRLRRR,13,1,7,true,1,LLRRLRRR|p=13|O=1|orientation=-1,3,0.25,47.12546500095153,141.3763950028546,-4.442232564978433,-13.326697694935298,0.3333333333333333,1.4898127613282743e-16,4.963571073069676e-16,4.963571073069677e-16,9.860761315262648e-32,1.0,1.4898127613282743e-16,4.963571073069676e-16,4.963571073069677e-16,9.860761315262648e-32,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=+1,LLRRLRRR,13,1,7,true,1,LLRRLRRR|p=13|O=1|orientation=-1,4,0.25,47.12546500095153,188.50186000380612,-4.442232564978433,-17.76893025991373,0.25,8.543003841173756e-22,3.79500098659979e-21,3.79500098659979e-21,0.0,1.0,8.543003841173756e-22,3.79500098659979e-21,3.79500098659979e-21,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=-1,LLRRLRRR,13,1,7,true,-1,LLRRLRRR|p=13|O=1|orientation=+1,1,0.25,47.12546500095153,47.12546500095153,4.442232564978433,4.442232564978433,1.0,7.645706953185217e-06,-8.49100210243035e-06,-8.49100210243035e-06,0.0,1.0,7.645706953185217e-06,-8.49100210243035e-06,-8.49100210243035e-06,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=-1,LLRRLRRR,13,1,7,true,-1,LLRRLRRR|p=13|O=1|orientation=+1,2,0.25,47.12546500095153,94.25093000190306,4.442232564978433,8.884465129956865,0.5,2.922841740699239e-11,-6.491971381406203e-11,-6.491971381406203e-11,0.0,1.0,2.922841740699239e-11,-6.491971381406203e-11,-6.491971381406203e-11,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=-1,LLRRLRRR,13,1,7,true,-1,LLRRLRRR|p=13|O=1|orientation=+1,3,0.25,47.12546500095153,141.3763950028546,4.442232564978433,13.326697694935298,0.3333333333333333,1.4898127613282743e-16,-4.963571073069676e-16,-4.963571073069677e-16,9.860761315262648e-32,1.0,1.4898127613282743e-16,-4.963571073069676e-16,-4.963571073069677e-16,9.860761315262648e-32,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
LLRRLRRR|p=13|O=1|orientation=-1,LLRRLRRR,13,1,7,true,-1,LLRRLRRR|p=13|O=1|orientation=+1,4,0.25,47.12546500095153,188.50186000380612,4.442232564978433,17.76893025991373,0.25,8.543003841173756e-22,-3.79500098659979e-21,-3.79500098659979e-21,0.0,1.0,8.543003841173756e-22,-3.79500098659979e-21,-3.79500098659979e-21,0.0,PROVED_BY_SIGN_PAIRING,NUMERICALLY_CERTIFIED,NUMERICAL_OBSERVATION
