matrix_id,representative_word,representative_word_length,matrix,matrix_class,trace_re,trace_im,trace_minus_two_div9_re,trace_minus_two_div9_im,a_determinant_re,a_determinant_im,d9_re,d9_im,conjugator,conjugate_d9_re,conjugate_d9_im,inverse_d9_re,inverse_d9_im,s0,s1,s2,s3,s4,d9_power_1,d9_power_2,d9_power_3,d9_power_4,d9_power_5,determinant_one,level3_membership,integrality_identity_pass,conjugacy_invariance_pass,inversion_invariance_pass,repetition_identity_r1_to_r5_pass,all_exact_witnesses_pass,evidence_status,arithmetic_mode,owner_status,completeness_boundary
Mfab2a73f0a2e2b69,L1m.Lim.U1.U1.Li,5,"[[1+18i,6],[51-54i,-17-18i]]",LOXODROMIC,-16,0,-2,0,2,0,28,0,U1,28,0,28,0,"1,0","-16,0","255,0","-4064,0","64769,0","28,0","7168,0","1820700,0","462450688,0","117460654108,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M628862ff46b4c74c,L1m.Lim.U1.U1.Lim,5,"[[1-18i,6],[-57+48i,-17-18i]]",LOXODROMIC,-16,-36,-2,-4,2,4,-116,128,U1,-116,128,-116,128,"1,0","-16,-36","-1041,1152","58144,19080","-242383,-2399616","-116,128","-26816,-266752","335240460,247063680","-633937892096,128756922368","512234973755404,-864461411865472",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M073c954c502a349a,L1m.Lim.U1.U1.U1,5,"[[1,9],[-3-3i,-26-27i]]",LOXODROMIC,-25,-27,-3,-3,3,3,-12,150,U1,-12,150,-12,150,"1,0","-25,-27","-105,1350","39100,-30888","-1811371,-284850","-12,150","-201252,-31800","64262700,-268319250","355419342528,115196517600","-193189813330692,467605549866750",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mdeeb03bd1273b21d,L1m.Lim.U1.U1.Ui,5,"[[1,6+3i],[-3-3i,-8-27i]]",LOXODROMIC,-7,-27,-1,-3,1,3,-76,42,U1,-76,42,-76,42,"1,0","-7,-27","-681,378","14980,15768","321557,-515214","-76,42","35804,-57288","-2763540,52604370","-17999753536,-36920741088","26231874806204,18375985981122",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mb68501099c13db39,L1m.Lim.U1.U1.Uim,5,"[[1,6-3i],[-3-3i,-26-9i]]",LOXODROMIC,-25,-9,-3,-1,3,1,60,50,U1,60,50,60,50,"1,0","-25,-9","543,450","-9500,-16128","91805,488250","60,50","10140,54200","-18894060,33939450","-25513343040,9892800800","-18279973393500,-6119140273750",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M71e4784d038faeb6,L1m.Lim.U1.Ui.L1,5,"[[10+9i,3+3i],[-57i,1-18i]]",LOXODROMIC,11,-9,1,-1,-1,1,4,-22,U1,4,-22,4,-22,"1,0","11,-9","39,-198","-1364,-2520","-37723,-15246","4,-22","-4196,-1672","-490500,767250","133280704,126276128","30067830604,-21591853822",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mdb0d6d61c5ab380a,L1m.Lim.U1.Ui.L1m,5,"[[-8-9i,3+3i],[-6+51i,1-18i]]",LOXODROMIC,-7,-27,-1,-3,1,3,-76,42,U1,-76,42,-76,42,"1,0","-7,-27","-681,378","14980,15768","321557,-515214","-76,42","35804,-57288","-2763540,52604370","-17999753536,-36920741088","26231874806204,18375985981122",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M6cbc8d6ef6456f68,L1m.Lim.U1.Ui.Li,5,"[[-8+9i,3+3i],[51,1-18i]]",LOXODROMIC,-7,-9,-1,-1,1,1,-4,14,U1,-4,14,-4,14,"1,0","-7,-9","-33,126","1372,-576","-14755,-8442","-4,14","-1636,-952","175572,-173754","15925184,28030688","-4073498524,1053703574",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M35f168da46cf6a21,L1m.Lim.U1.Ui.Lim,5,"[[10-9i,3+3i],[-57-6i,1-18i]]",LOXODROMIC,11,-27,1,-3,-1,3,-68,-66,U1,-68,-66,-68,-66,"1,0","11,-27","-609,-594","-22748,9936","18653,724086","-68,-66","2140,80520","46523412,-50388426","-58310008640,3101952480","37411618519972,32744004507654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M72fc7ad452b9aa1f,L1m.Lim.U1.Ui.Ui,5,"[[1,3+6i],[-3-3i,10-27i]]",LOXODROMIC,11,-27,1,-3,-1,3,-68,-66,U1,-68,-66,-68,-66,"1,0","11,-27","-609,-594","-22748,9936","18653,724086","-68,-66","2140,80520","46523412,-50388426","-58310008640,3101952480","37411618519972,32744004507654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M10d77836c491b8fb,L1m.Lim.U1.Uim.L1,5,"[[10-9i,3-3i],[-54-3i,-17]]",LOXODROMIC,-7,-9,-1,-1,1,1,-4,14,U1,-4,14,-4,14,"1,0","-7,-9","-33,126","1372,-576","-14755,-8442","-4,14","-1636,-952","175572,-173754","15925184,28030688","-4073498524,1053703574",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mc64b310479256ab7,L1m.Lim.U1.Uim.L1m,5,"[[-8+9i,3-3i],[48-3i,-17]]",LOXODROMIC,-25,9,-3,1,3,-1,60,-50,U1,60,-50,60,-50,"1,0","-25,9","543,-450","-9500,16128","91805,-488250","60,-50","10140,-54200","-18894060,-33939450","-25513343040,-9892800800","-18279973393500,6119140273750",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M64e0e53bef937246,L1m.Lim.U1.Uim.Li,5,"[[10+9i,3-3i],[-3-54i,-17]]",LOXODROMIC,-7,9,-1,1,1,-1,-4,-14,U1,-4,-14,-4,-14,"1,0","-7,9","-33,-126","1372,576","-14755,8442","-4,-14","-1636,952","175572,173754","15925184,-28030688","-4073498524,-1053703574",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M3babb29f0c3e4c8c,L1m.Lim.U1.Uim.Lim,5,"[[-8-9i,3-3i],[-3+48i,-17]]",LOXODROMIC,-25,-9,-3,-1,3,1,60,50,U1,60,50,60,50,"1,0","-25,-9","543,450","-9500,-16128","91805,488250","60,50","10140,54200","-18894060,33939450","-25513343040,9892800800","-18279973393500,-6119140273750",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M6d4ad0f97a6eea75,L1m.Lim.U1.Uim.Uim,5,"[[1,3-6i],[-3-3i,-26+9i]]",LOXODROMIC,-25,9,-3,1,3,-1,60,-50,U1,60,-50,60,-50,"1,0","-25,9","543,-450","-9500,16128","91805,-488250","60,-50","10140,-54200","-18894060,-33939450","-25513343040,-9892800800","-18279973393500,6119140273750",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M94e536548aab1df0,L1m.Lim.U1m.L1.L1,5,"[[-17,-3],[57+51i,10+9i]]",LOXODROMIC,-7,9,-1,1,1,-1,-4,-14,U1,-4,-14,-4,-14,"1,0","-7,9","-33,-126","1372,576","-14755,8442","-4,-14","-1636,952","175572,173754","15925184,-28030688","-4073498524,-1053703574",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M5ac758a8a589b192,L1m.Lim.U1m.L1.Li,5,"[[-8-9i,-3],[54i,10+9i]]",PARABOLIC,2,0,0,0,0,0,0,0,U1,0,0,0,0,"1,0","2,0","3,0","4,0","5,0","0,0","0,0","0,0","0,0","0,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M5d16e1436e432252,L1m.Lim.U1m.L1.Lim,5,"[[-8+9i,-3],[54-6i,10+9i]]",LOXODROMIC,2,18,0,2,0,-2,-36,8,U1,-36,8,-36,8,"1,0","2,18","-321,72","-1940,-5652","98177,-46296","-36,8","10944,-5152","-3153060,2446920","839096064,-1014923392","-197111295396,387217801928",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M0c205346201e8265,L1m.Lim.U1m.L1.U1,5,"[[-8,-27],[27+24i,91+81i]]",LOXODROMIC,83,81,9,9,-9,-9,36,1494,U1,36,1494,36,1494,"1,0","83,81","327,13446","-1062068,1142424","-180688315,8780238","36,1494","-20076516,974088","-19642531428,-269631279954","3619058745092544,-352013275816992","5912983677177975276,48547107828229290174",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mf417a3c956aa38a1,L1m.Lim.U1m.L1.U1m,5,"[[-8,21],[27+24i,-71-63i]]",LOXODROMIC,-79,-63,-9,-7,9,7,252,1106,U1,252,1106,252,1106,"1,0","-79,-63","2271,9954","447772,-929376","-93926947,45201114","252,1106","-10436580,5021240","-73672459308,-92487501414","753384116882880,-943282293180640","11099613965316687972,5357934786419638346",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M70ce495f704190f9,L1m.Lim.U1m.L1.Ui,5,"[[-8,-3-24i],[27+24i,-62+90i]]",LOXODROMIC,-70,90,-8,10,8,-10,-356,-1400,U1,-356,-1400,-356,-1400,"1,0","-70,90","-3201,-12600","1358140,593820","-148510399,80677800","-356,-1400","-16500800,8965600","165802121244,179202227400","1727049689516800,-2662912268777600","-39082707858232675556,-13234181182488035000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M7855c8946c2b3860,L1m.Lim.U1m.L1.Uim,5,"[[-8,-3+24i],[27+24i,82-72i]]",LOXODROMIC,74,-72,8,-8,-8,8,32,-1184,U1,32,-1184,32,-1184,"1,0","74,-72","291,-10656","-745772,-809424","-113465947,-6191136","32,-1184","-12607360,-686720","-10973822688,134144878176","1426265425871360,155839069918720","2074238113530397472,-15153091181953663904",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M3caea78dbe53ee9f,L1m.Lim.U1m.L1m.L1m,5,"[[19,-3],[-63-57i,10+9i]]",LOXODROMIC,29,9,3,1,-3,-1,84,58,U1,84,58,84,58,"1,0","29,9","759,522","17284,21960","302837,791874","84,58","33564,87928","-20456820,84169890","-59442985536,53122228768","-72787565996196,9237326786578",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Md593fc9480afc13e,L1m.Lim.U1m.L1m.Li,5,"[[10-9i,-3],[-60,10+9i]]",LOXODROMIC,20,0,2,0,-2,0,44,0,U1,44,0,44,0,"1,0","20,0","399,0","7960,0","158801,0","44,0","17600,0","7004844,0","2787910400,0","1109581334444,0",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M2f19828e7a08bfca,L1m.Lim.U1m.L1m.Lim,5,"[[10+9i,-3],[-6-60i,10+9i]]",LOXODROMIC,20,18,2,2,-2,-2,8,80,U1,8,80,8,80,"1,0","20,18","75,720","-11480,15732","-512851,107280","8,80","-56992,11840","-12742200,-40158000","27970894208,-12146087680","10815042043208,19240273499600",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mbfee7ac71fed4859,L1m.Lim.U1m.L1m.U1,5,"[[10,27],[-33-30i,-89-81i]]",LOXODROMIC,-79,-81,-9,-9,9,9,-36,1422,U1,-36,1422,-36,1422,"1,0","-79,-81","-321,12798","1062076,-984960","-163685443,-8229114","-36,1422","-18187236,-915768","17576288820,-232465367610","2969432227859904,299795193607392","-4792936082734580796,37906259832274841622",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M4fe46b4cf03e567c,L1m.Lim.U1m.L1m.U1m,5,"[[10,-33],[-33-30i,109+99i]]",LOXODROMIC,119,99,13,11,-13,-11,484,2618,U1,484,2618,484,2618,"1,0","119,99","4359,23562","-1814036,3235320","-536171323,205389954","484,2618","-59575076,22818488","-797277394980,-1304264967390","27256556333896384,-24469436731217632","695332941561347682604,535581176368885132178",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M543fd4d53136aceb,L1m.Lim.U1m.L1m.Ui,5,"[[10,-3+30i],[-33-30i,100-90i]]",LOXODROMIC,110,-90,12,-10,-12,10,444,-2200,U1,444,-2200,444,-2200,"1,0","110,-90","3999,-19800","-1342220,-2537820","-376051999,-158340600","444,-2200","-41784000,-17591200","-515358191556,756993580200","12928070879904000,13230552544035200","313651368265111344444,-203080055108040055000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Md43d325026f2c9cf,L1m.Lim.U1m.L1m.Uim,5,"[[10,-3-30i],[-33-30i,-80+108i]]",LOXODROMIC,-70,108,-8,12,8,-12,-752,-1680,U1,-752,-1680,-752,-1680,"1,0","-70,108","-6765,-15120","2106580,327672","-182842411,204588720","-752,-1680","-20315072,22733760","481186227600,153347266800","-937095321612032,-8313083391217920","-119353434410374170992,70415203334407100400",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M70b75ca22d474ef3,L1m.Lim.U1m.Li.Li,5,"[[1-18i,-3],[-57+57i,10+9i]]",LOXODROMIC,11,-9,1,-1,-1,1,4,-22,U1,4,-22,4,-22,"1,0","11,-9","39,-198","-1364,-2520","-37723,-15246","4,-22","-4196,-1672","-490500,767250","133280704,126276128","30067830604,-21591853822",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mfb52c470403c7262,L1m.Lim.U1m.Li.U1,5,"[[1-9i,-27i],[-30+27i,-80+90i]]",LOXODROMIC,-79,81,-9,9,9,-9,-36,-1422,U1,-36,-1422,-36,-1422,"1,0","-79,81","-321,-12798","1062076,984960","-163685443,8229114","-36,-1422","-18187236,915768","17576288820,232465367610","2969432227859904,-299795193607392","-4792936082734580796,-37906259832274841622",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Macce7eaac32cdd9c,L1m.Lim.U1m.Li.U1m,5,"[[1-9i,-6+27i],[-30+27i,100-72i]]",LOXODROMIC,101,-81,11,-9,-11,9,404,-1818,U1,404,-1818,404,-1818,"1,0","101,-81","3639,-16362","-957884,-1947240","-254476363,-119066274","404,-1818","-28275556,-13227768","-319299212340,414522025470","5620798874523584,6732404854191072","130604074849090331804,-67475022739929790578",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Mc5e17d578387d538,L1m.Lim.U1m.Li.Ui,5,"[[1-9i,24+3i],[-30+27i,-71-81i]]",LOXODROMIC,-70,-90,-8,-10,8,10,-356,1400,U1,-356,1400,-356,1400,"1,0","-70,-90","-3201,12600","1358140,-593820","-148510399,-80677800","-356,1400","-16500800,-8965600","165802121244,-179202227400","1727049689516800,2662912268777600","-39082707858232675556,13234181182488035000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M0064a6f31d4b0738,L1m.Lim.U1m.Li.Uim,5,"[[1-9i,-30-3i],[-30+27i,91+99i]]",LOXODROMIC,92,90,10,10,-10,-10,40,1840,U1,40,1840,40,1840,"1,0","92,90","363,16560","-1457096,1556100","-274102195,12006000","40,1840","-30455840,1332160","-33085583640,-503866466640","8332051736736640,-730296927330560","15109919878378321000,137714409776531566000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M6b74801cf3adecd1,L1m.Lim.U1m.Lim.Lim,5,"[[1+18i,-3],[51-63i,10+9i]]",LOXODROMIC,11,27,1,3,-1,-3,-68,66,U1,-68,66,-68,66,"1,0","11,27","-609,594","-22748,-9936","18653,-724086","-68,66","2140,-80520","46523412,50388426","-58310008640,-3101952480","37411618519972,-32744004507654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
Md4e120878a3415cc,L1m.Lim.U1m.Lim.U1,5,"[[1+9i,27i],[24-33i,82-90i]]",LOXODROMIC,83,-81,9,-9,-9,9,36,-1494,U1,36,-1494,36,-1494,"1,0","83,-81","327,-13446","-1062068,-1142424","-180688315,-8780238","36,-1494","-20076516,-974088","-19642531428,269631279954","3619058745092544,352013275816992","5912983677177975276,-48547107828229290174",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M11b454a822a90219,L1m.Lim.U1m.Lim.U1m,5,"[[1+9i,-6-27i],[24-33i,-62+108i]]",LOXODROMIC,-61,117,-7,13,7,-13,-1108,-1586,U1,-1108,-1586,-1108,-1586,"1,0","-61,117","-9969,-14274","2278228,-295776","-104356147,284609286","-1108,-1586","-11594020,31624840","567005344452,-149806614906","-7791382893762880,-6599862367723040","-16526348553068106028,177014827381576669654",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
M3e953125b8b32e7e,L1m.Lim.U1m.Lim.Ui,5,"[[1+9i,-30+3i],[24-33i,109+81i]]",LOXODROMIC,110,90,12,10,-12,-10,444,2200,U1,444,2200,444,2200,"1,0","110,90","3999,19800","-1342220,2537820","-376051999,158340600","444,2200","-41784000,17591200","-515358191556,-756993580200","12928070879904000,-13230552544035200","313651368265111344444,203080055108040055000",true,true,true,true,true,true,true,NUMERICALLY_CERTIFIED,EXACT_GAUSSIAN_INTEGER,NECESSARY_INVARIANT_NOT_GAUSSIAN_PRIME_IDEAL_OWNER,ELEMENTARY_GENERATED_SUBGROUP_REDUCED_WORD_BALL_LE_5;NOT_FULL_GAMMA3;NOT_FULL_CONJUGACY_ENUMERATION
