control_id,row_id,complex_length_fixed,repetition_exponent_fixed,original_holonomy_angle,shuffled_holonomy_angle,shuffled_from_row_id,orientation_reversal_angle,shuffle_seed_label,target_data_used,evidence_status
HC4f43162500f0035b,M4f43162500f0035b,7.21093352554224,1,1.64915399478499,0.885624676584301,Mf1f2a799071dc760,-1.64915399478499,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC0d25ded9107dcf97,M0d25ded9107dcf97,6.65897078769243,1,2.63548926634945,2.9216048718129,M35a58320747d7dca,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCdf93afab23ffd604,Mdf93afab23ffd604,6.36344104501432,1,1.69173035819396,1.83433067911274,Mac5d466a5214d06f,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf50adf272b6b983c,Mf50adf272b6b983c,6.55743129051877,1,0.692922737987563,-2.9216048718129,M85b9821714220843,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC76b8d4e02b16489c,M76b8d4e02b16489c,4.87147534377653,1,1.83433067911274,1.54893990453199,M419163f35340c7df,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC92e0bb7015704675,M92e0bb7015704675,6.36344104501432,1,1.69173035819396,2.18049655090376,M04bbaa5d9e049a2b,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6d03d0a240263b5f,M6d03d0a240263b5f,6.65897078769243,1,2.63548926634945,2.36948136560033,M9c2c445e1a514b19,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC74ee7f37cd11d5d6,M74ee7f37cd11d5d6,4.87147534377653,1,1.83433067911274,1.83433067911274,M7bb244925650d7f3,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC62bf6922d53e28ff,M62bf6922d53e28ff,6.36344104501432,1,1.69173035819396,-1.02987418341949,M5b7ef0742e287ff1,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC1c604fc860dfeadc,M1c604fc860dfeadc,7.21093352554224,1,1.64915399478499,-1.37161066832321,Mf175928a31f30ce9,-1.64915399478499,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf9fcb876cbd1816c,Mf9fcb876cbd1816c,6.55743129051877,1,0.692922737987563,-1.54655594736629,M841fa91a2e4b09c7,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC3c212105285c4b11,M3c212105285c4b11,6.36344104501432,1,1.69173035819396,-2.12839595527624,M06fdd0600a250c54,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC34b32b5fa4e8432e,M34b32b5fa4e8432e,7.3481633611651,1,2.30609928746995,-3.05977257451264,M718ee51b3a3d0431,-2.30609928746995,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC944b18ae004aa379,M944b18ae004aa379,5.79893739834144,1,-2.9216048718129,2.9216048718129,Mc39e6fd594a0b188,2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4556b09063fd7931,M4556b09063fd7931,6.36344104501432,1,1.69173035819396,-1.54655594736629,M196a48624289f71c,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCb2ed7a6913148930,Mb2ed7a6913148930,7.29903819411562,1,0.974917341689654,-1.85998975547054,Md20450110a1349de,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCaf6300d4d2c0c22d,Maf6300d4d2c0c22d,5.53731876662715,1,0,-0.974917341689654,M96f4e98c9eb7554d,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9b159d4f3b69f7b4,M9b159d4f3b69f7b4,6.36344104501432,1,1.69173035819396,-1.37161066832321,M69411a21e1795cc3,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC99410519f11b66fc,M99410519f11b66fc,7.21093352554224,1,1.64915399478499,1.59595120069252,Md047031f1a821f25,-1.64915399478499,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe297c67649140423,Me297c67649140423,6.55743129051877,1,0.692922737987563,-3.09223499769302,Mb79bd3727e1d7d59,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC65c8c62cafda556f,M65c8c62cafda556f,7.29903819411562,1,0.974917341689654,-0.974917341689654,M4297cc787d460e93,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC554ddea690812f38,M554ddea690812f38,7.3481633611651,1,2.30609928746995,3.09223499769302,M85dda3946f278383,-2.30609928746995,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc9c937c31589874b,Mc9c937c31589874b,5.53731876662715,1,0,-1.54893990453199,Ma5bfbe825562a7a1,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC0e00a0465870c472,M0e00a0465870c472,7.29903819411562,1,0.974917341689654,0,M4d58dd04fd37bae7,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd7ae19f81e7dcf3d,Md7ae19f81e7dcf3d,6.55743129051877,1,0.692922737987563,1.54893990453199,M6f9fac7cc725af70,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC45d367a1bc654c12,M45d367a1bc654c12,6.65897078769243,1,2.63548926634945,0,M04a2975c53f9f602,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCddfe2c1e72ccb438,Mddfe2c1e72ccb438,4.87147534377653,1,1.83433067911274,-1.38119181792211,M3ef23676fc61228d,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC68a26ea2b461610e,M68a26ea2b461610e,7.21093352554224,1,1.64915399478499,-1.54358832834977,Me9a9949e343c890d,-1.64915399478499,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5488188833ff5cfa,M5488188833ff5cfa,5.53731876662715,1,0,2.99806094525111,M930d061bf11ac475,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC1d43e79447d91af1,M1d43e79447d91af1,5.79893739834144,1,-2.9216048718129,1.38119181792211,M63940b60495be9a1,2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCeaf842455f57d542,Meaf842455f57d542,5.79893739834144,1,-2.9216048718129,1.54358832834977,M59894f2891bd56bb,2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC2a1adfb6d3b29d14,M2a1adfb6d3b29d14,7.3481633611651,1,2.30609928746995,0.0941763258847885,Me580563db7868488,-2.30609928746995,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe47fb291d6b80977,Me47fb291d6b80977,4.87147534377653,1,1.83433067911274,-1.54655594736629,Mfb9c9b790b1803d4,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC94840b7dde7eae5a,M94840b7dde7eae5a,6.65897078769243,1,2.63548926634945,0.868868127162489,Medc7c72b6432abda,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCcefae3c5cc79408b,Mcefae3c5cc79408b,4.87147534377653,1,1.83433067911274,1.38119181792211,M20c67ac3921d2365,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5cd7fcd9e0a23bba,M5cd7fcd9e0a23bba,5.53731876662715,1,0,-0.353905570690795,M6affd964425eea67,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC396a1fd74e122719,M396a1fd74e122719,6.65897078769243,1,2.63548926634945,0,Ma295c0a4a09cf39c,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCcde1d5c9db02e118,Mcde1d5c9db02e118,6.55743129051877,1,-0.692922737987562,-1.54655594736629,M4527b817d5ab6ba6,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC71359d61c8f6d8b2,M71359d61c8f6d8b2,6.36344104501432,1,1.69173035819396,3.09223499769302,M341fdaf5085aff29,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC48cbaece05e34e79,M48cbaece05e34e79,7.29903819411562,1,0.974917341689654,-1.54893990453199,M15bd7d1a61a242e6,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5a2e3ba99e685ba4,M5a2e3ba99e685ba4,6.55743129051877,1,0.692922737987563,-1.83433067911274,M3f42391f160cbafc,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC709c968721a7a6fc,M709c968721a7a6fc,6.36344104501432,1,1.69173035819396,-1.54655594736629,M6bd0e8a17bab093a,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC7cb6fc56e2c1649e,M7cb6fc56e2c1649e,6.65897078769243,1,2.63548926634945,0.603071884846712,M99b2b0e63a787df8,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCcf99188b3bb7611a,Mcf99188b3bb7611a,4.87147534377653,1,1.83433067911274,-1.83433067911274,M38fe7b64af215f48,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC46377f440fb5cb26,M46377f440fb5cb26,7.29903819411562,1,0.974917341689654,2.36948136560033,M3959f9a4f54197d7,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe5e5b1671ba1bd92,Me5e5b1671ba1bd92,6.55743129051877,1,0.692922737987563,-0.868868127162489,Mf2eb7d1459b489f9,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6691729c0d908f35,M6691729c0d908f35,6.55743129051877,1,-0.692922737987562,1.46837855066899,M88d81762f4a8ed38,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4efea92bb0c0ec10,M4efea92bb0c0ec10,5.53731876662715,1,0,0,M3cf16a50a5a58487,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC7e915cd582513f27,M7e915cd582513f27,7.29903819411562,1,0.974917341689654,-2.9216048718129,M6cbc5c689f217ff6,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd77b47c590721a62,Md77b47c590721a62,6.55743129051877,1,-0.692922737987562,2.77540900707361,Mc52a298f22f9c78b,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC51930d2257acce5d,M51930d2257acce5d,5.81701344718963,1,1.02987418341949,0,M6b35055b1b232015,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC8afb925603981733,M8afb925603981733,6.65897078769243,1,2.63548926634945,0.353905570690794,M3ae0d4d0874f7c19,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd1528bd538b11089,Md1528bd538b11089,6.55743129051877,1,0.692922737987563,0.692922737987563,Mf50adf272b6b983c,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCfb08b19259d71574,Mfb08b19259d71574,5.53731876662715,1,0,1.46837855066899,M61719320a8a8d25f,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa254948ea6a0e16b,Ma254948ea6a0e16b,5.81701344718963,1,1.02987418341949,0.868868127162489,Mb13c437cbfd366ff,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC92cc61b1e4a93128,M92cc61b1e4a93128,6.36344104501432,1,1.69173035819396,0,Mf12b00ac6ff614ad,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa12759db65e4623b,Ma12759db65e4623b,4.87147534377653,1,1.83433067911274,2.94026544749446,Md466b3f8f4c6951a,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC3b6217ae2b842b21,M3b6217ae2b842b21,6.55743129051877,1,-0.692922737987562,0,Mcc2cab322e49fe56,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC94243006e736a261,M94243006e736a261,5.81701344718963,1,1.02987418341949,-0.848832778512819,M16ecf084b5348e54,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf304163a1aaa283a,Mf304163a1aaa283a,7.29903819411562,1,0.974917341689654,-1.81973928336618,Ma4fa814db314a811,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5ebc646d2d50a697,M5ebc646d2d50a697,6.65897078769243,1,2.63548926634945,-2.83710562470824,M831e401eaaedfe78,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC598e72f51fd6361b,M598e72f51fd6361b,6.36344104501432,1,1.69173035819396,0,M3c6f90127f61e720,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC41e36cb04f5c454f,M41e36cb04f5c454f,6.55743129051877,1,0.692922737987563,0,M00ddacd88400cf25,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC2d873fbe978a6c46,M2d873fbe978a6c46,5.81701344718963,1,1.02987418341949,-0.692922737987562,M3337f5c63a53566c,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCed4dbc2e0ac14b55,Med4dbc2e0ac14b55,4.87147534377653,1,1.83433067911274,0,Mba9f6892bf3efef6,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9301dbced99265f8,M9301dbced99265f8,5.53731876662715,1,0,-1.02987418341949,Mbff5c720e21fada1,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5d8d04ac76083bc2,M5d8d04ac76083bc2,5.53731876662715,1,0,-1.81973928336618,M8a26fb581528c9c4,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC4fbd5cb583591bde,M4fbd5cb583591bde,4.87147534377653,1,1.83433067911274,2.9216048718129,M8d4ebf612a7aadd3,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCbbd49943b46fa2fe,Mbbd49943b46fa2fe,5.81701344718963,1,1.02987418341949,0,Mbe433b3574cc6848,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa48cf42034968499,Ma48cf42034968499,6.55743129051877,1,0.692922737987563,-0.353905570690795,M3c77230a49b99c62,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa6a1421bf1d9ce13,Ma6a1421bf1d9ce13,6.36344104501432,1,1.69173035819396,-2.12839595527624,M3a0585196ebf6400,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCcc33120e3e3dc5d2,Mcc33120e3e3dc5d2,6.65897078769243,1,2.63548926634945,-1.37161066832321,M4b472313aa3c7e13,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd5c3e541a073c8c5,Md5c3e541a073c8c5,7.29903819411562,1,0.974917341689654,-3.1169044307894,M0aabc90110535765,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC198f9e2f83c89b6a,M198f9e2f83c89b6a,5.81701344718963,1,1.02987418341949,-3.09223499769302,M6747c1571ed252f8,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC14c0fe0fd458084d,M14c0fe0fd458084d,6.55743129051877,1,-0.692922737987562,-1.34658168411932,M5054acf85830c500,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf5e429464be21368,Mf5e429464be21368,4.87147534377653,1,1.83433067911274,-0.868868127162489,Maf3a49cc9706abce,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCdc26a8356d2f8c89,Mdc26a8356d2f8c89,6.36344104501432,1,1.69173035819396,0,M2ccf731c5ea57b2a,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC729f59d2f5a3144c,M729f59d2f5a3144c,5.81701344718963,1,1.02987418341949,-0.353905570690795,Mb7eb441fdb47654b,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf0da55fa5da6024a,Mf0da55fa5da6024a,5.53731876662715,1,0,-1.54893990453199,M9b52863b4c955719,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC96ac6d66d9751643,M96ac6d66d9751643,6.55743129051877,1,0.692922737987563,1.81965541984194,M0e705de4c393b161,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC3f30ce0ef3ab2856,M3f30ce0ef3ab2856,6.65897078769243,1,2.63548926634945,0,M1baf0f4c51ceeda1,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd7a6bdda50cb101f,Md7a6bdda50cb101f,5.81701344718963,1,1.02987418341949,0,Ma7fd2c4a72176b37,-1.02987418341949,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC2e255deb75bf9699,M2e255deb75bf9699,6.55743129051877,1,-0.692922737987562,-0.974917341689654,M6bb26593a4134ac3,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa5d0533f1174f688,Ma5d0533f1174f688,7.29903819411562,1,0.974917341689654,-2.36948136560033,M590b15354295b253,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC930b73b0d62154e1,M930b73b0d62154e1,5.53731876662715,1,0,2.04848103291556,Md9630ea50e198036,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe206d838693f1d72,Me206d838693f1d72,6.55743129051877,1,-0.692922737987562,1.64915399478499,M151e351046dfcf2d,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC3e54c6357fd5d7ec,M3e54c6357fd5d7ec,6.55743129051877,1,0.692922737987563,2.63548926634945,Mfc2fc905288cbcc4,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf5fb3b0021348dba,Mf5fb3b0021348dba,7.29903819411562,1,0.974917341689654,1.69173035819396,Mfd0e241fa775136b,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC7bb244925650d7f3,M7bb244925650d7f3,4.87147534377653,1,1.83433067911274,0.0941763258847885,M3e28a9cbb8086a94,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf5d2c8ccb32c0101,Mf5d2c8ccb32c0101,6.65897078769243,1,2.63548926634945,0,M2a9724a1a3ce07cd,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC186b90a5a1e8015a,M186b90a5a1e8015a,6.36344104501432,1,1.69173035819396,0,M4c7e058d254e67c8,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC765f1b1433893d4b,M765f1b1433893d4b,6.55743129051877,1,0.692922737987563,1.37155607397491,Mc79061ed7b805479,-0.692922737987563,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC31eef1b62232bba8,M31eef1b62232bba8,7.29903819411562,1,0.974917341689654,0,M02497ad1d9f50a14,-0.974917341689654,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC7ab343c0844ea909,M7ab343c0844ea909,6.36344104501432,1,1.69173035819396,1.37161066832321,M4db0d54b2b84e2ca,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC40ef7879b2c030d1,M40ef7879b2c030d1,6.55743129051877,1,-0.692922737987562,0.316870227589821,Mcedb5d2883d3a99b,0.692922737987562,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC311ae7f5f06924b2,M311ae7f5f06924b2,6.65897078769243,1,2.63548926634945,-2.71391171613454,M2cc75cd039043734,-2.63548926634945,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCbc50cbe01dfd601c,Mbc50cbe01dfd601c,5.53731876662715,1,0,-0.885624676584301,Mb1f68c39bc89f946,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC9548cfbcdd9d01b6,M9548cfbcdd9d01b6,4.87147534377653,1,1.83433067911274,-2.30609928746995,M32c166f3c5d5a2b8,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc456db562e266b05,Mc456db562e266b05,5.98644569225276,1,0,-2.83710562470824,M8b258749728e6cc3,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC2f47067e2ace3641,M2f47067e2ace3641,6.36344104501432,1,1.69173035819396,-1.83433067911274,M0258f281e67dd591,-1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5c40509c450be71f,M5c40509c450be71f,7.3481633611651,1,2.30609928746995,-1.38790436711062,M88fae6cec4433c5e,-2.30609928746995,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd45786c8cc965bf2,Md45786c8cc965bf2,7.3481633611651,1,-2.30609928746995,1.9915582836727,Mc263fc25a933860a,2.30609928746995,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCcc4aca9e40782e39,Mcc4aca9e40782e39,6.36344104501432,1,-1.69173035819396,2.18049655090376,M092200382cd35fa8,1.69173035819396,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC1d54eac829bc11e1,M1d54eac829bc11e1,7.9017473815489,1,0,3.05977257451264,M15f09901dbe60202,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCc8da1f68ed9076f7,Mc8da1f68ed9076f7,7.05098869615634,1,0,2.30609928746995,M055db6f05f3e6b19,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCd4e20e9880014e44,Md4e20e9880014e44,4.87147534377653,1,-1.83433067911274,3.1169044307894,M01c86c8b0e4c610b,1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCbb4e1f60f9826a24,Mbb4e1f60f9826a24,10.3635039742525,1,0,3.05977257451264,M4b04f7dcb6ff76c3,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCf89a7b34729a8e9c,Mf89a7b34729a8e9c,10.2850694905984,1,3.05977257451264,2.30609928746995,M9416af783929b56b,-3.05977257451264,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6ce14df6342a3206,M6ce14df6342a3206,3.84969460047683,1,0,-1.54655594736629,M530059d232474210,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCfbb44f9fd195efaf,Mfbb44f9fd195efaf,10.2850694905984,1,-3.05977257451264,-1.38119181792211,M68f8edf0df3d0327,3.05977257451264,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCdbe25d7fbbcd6543,Mdbe25d7fbbcd6543,10.1996584910012,1,0,-1.69173035819396,M861206c6a9cbec94,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC646749a513596c54,M646749a513596c54,4.87147534377653,1,1.83433067911274,-1.34658168411932,M7a5f45addc784cbd,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa2b4a00689bf2ef0,Ma2b4a00689bf2ef0,5.79893739834144,1,2.9216048718129,3.09223499769302,M035ff604cad544d2,-2.9216048718129,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC5de958bc56419391,M5de958bc56419391,4.87147534377653,1,1.83433067911274,1.69173035819396,M3e56d66ae5cad7bf,-1.83433067911274,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCa78859a068d9b111,Ma78859a068d9b111,10.1502695008896,1,0,1.81973928336618,M3fb40bbf0d10ac22,-0,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HC6c76aa5b1d9ebd82,M6c76aa5b1d9ebd82,10.1754212433503,1,-3.1169044307894,-0.0941763258847885,M10ab1dc331f8f074,3.1169044307894,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
HCe8dd0e24f2a8ba3f,Me8dd0e24f2a8ba3f,10.1754212433503,1,3.1169044307894,-2.63548926634945,M5fa9b043dd37f282,-3.1169044307894,P24-2026-08-27-target-free-holonomy-shuffle-v1,false,NUMERICALLY_CERTIFIED
